ident;noi;wpela16;chom_mens;cal0;couple;age;age2;duree_ss_emploi;pas_diplome;nbmois_cho;nbmois_sal;ass;sexe;moins_30;entre_30_50;entre_50_65;AG;chemin_ass;nbmoischo_ant
14014937;03;386.2281931;25.545454545;444444144444;0;25;625;1;0;11;1;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14014945;01;979.08153893;1084.8;444411111114;1;42;1764;1;0;5;7;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14014950;01;936.96502752;3002;111111111144;0;28;784;2;0;2;4.7179487179;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14014951;01;649.75062414;354.5;441111111111;0;57;3249;1;0;2;10;;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14014954;01;769.5742677;935.33333333;444444444444;0;49;2401;3;0;12;0;0;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14014959;02;490.48270756;3208;411111111111;1;57;3249;0;0;1;3.4450793651;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14014964;01;523.61235771;3355;411111111111;0;41;1681;0;0;1;2.4261538462;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14014985;01;258.8214069;1199.125;111144444444;1;46;2116;2;1;8;4;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14014985;02;258.8214069;269.5;111144444444;1;46;2116;3;1;8;4;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015000;01;448.15204928;772.83333333;444444444444;0;28;784;2;0;12;0.1931623932;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015008;05;468.46040107;497.41666667;444444444444;0;48;2304;3;1;12;0;1;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015013;02;852.87420682;1843.8333333;444444111111;1;55;3025;1;1;6;6;0;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015024;02;583.03523098;1385.0833333;444444444444;1;56;3136;0;0;12;0;0;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015030;01;1016.0159317;973.66666667;444444444444;0;50;2500;2;0;12;0;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
14015053;01;639.06554031;877.8;444441111111;1;26;676;1;1;5;7;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015061;01;553.526134;663.57142857;411111444444;1;56;3136;9;0;7;5;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015069;01;1267.3200667;342.88888889;944444444411;1;33;1089;1;0;9;0.0820512821;0;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14015072;01;978.72292308;903.75;444444444444;1;26;676;2;0;12;0;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015107;03;352.69689406;545.58333333;444444444444;0;32;1024;2;0;12;0;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
14015123;02;497.49899481;645.33333333;444444444111;1;51;2601;0;0;9;3;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015126;02;494.3535274;1150.5;111111141114;1;29;841;0;0;2;10;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015157;01;487.83002206;1744.1666667;444444444444;1;61;3721;3;0;12;0;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015157;02;487.83002206;3499.25;444444444444;1;63;3969;4;0;12;0;;1;0;0;1;63;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015159;02;396.48694037;1075;444444444444;1;60;3600;3;1;12;0;0;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;26
14015177;01;633.55780522;518;448888888888;1;41;1681;2;0;2;8.1837606838;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015184;01;471.90841042;759.5;888884448884;0;49;2401;5;1;4;0;;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015189;01;613.02327678;505.08333333;444444444444;0;41;1681;2;0;12;4.6982905983;1;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015191;02;445.96970798;1224.5;444411111111;1;33;1089;0;0;4;8;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015194;01;421.55934306;5169;411111111111;0;52;2704;0;1;1;10.523076923;;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015206;01;655.33223463;0.9166666667;444444444444;1;63;3969;7;0;12;0.3837606838;;0;0;0;1;63;Z:/Ines-dev\pgm\2imputations\imputation ASS;72
14015208;01;447.00771241;1290.2857143;444444411111;1;38;1444;1;0;7;5;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14015211;01;965.17843341;1022;114444411111;0;26;676;1;0;5;7;0;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14015225;02;711.75554971;1554.0833333;444444444444;1;57;3249;2;0;12;1.6282051282;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015246;02;596.97539632;624.08333333;444444444444;1;36;1296;2;1;12;4.2179487179;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015256;01;764.72997646;1151.2;411111144144;1;52;2704;2;1;5;7;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015258;02;627.34725581;1000.8181818;144444444444;1;33;1089;2;0;11;0.1111111111;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14015262;02;452.7112619;767.16666667;444444444444;1;38;1444;4;0;12;0;1;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015272;01;555.86661483;1017.5;111444444111;0;53;2809;1;0;6;6;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015295;01;313.22081099;1227.2;444444444411;1;64;4096;0;0;10;2;;0;0;0;1;64;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015298;01;965.93517464;1094.1666667;444444444444;0;43;1849;3;0;12;0;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015311;01;1352.0747968;5540;411111111111;1;44;1936;0;0;1;11;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015319;02;704.840124;679.81818182;444444444441;1;61;3721;0;0;11;1;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015326;02;1526.53321;437.66666667;444222222222;1;48;2304;0;0;3;0;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015327;01;709.19662324;1903.5555556;411144444444;1;44;1936;2;0;9;3;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015335;02;611.95542152;910.16666667;444444444444;1;41;1681;2;0;12;0;0;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015341;02;628.31837933;2136.6666667;444444111111;1;57;3249;0;0;6;6;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
14015341;03;628.31837933;902.42857143;114444444111;0;26;676;1;0;7;5;0;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14015351;02;326.56697068;353.22222222;444444441114;1;41;1681;4;0;9;3;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
14015357;02;682.80839445;802.5;441111111111;1;34;1156;23;0;2;10;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14015392;01;1151.0027139;2696;444242442444;1;31;961;2;0;9;0;0;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
14015392;02;1151.0027139;823.9;114444444444;1;28;784;0;0;10;2;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
14015403;02;179.49664315;1205.1428571;449999944444;1;47;2209;3;0;7;0;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015418;02;548.31763053;886.81818182;444444944444;0;53;2809;2;0;11;1.4914529915;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015421;01;473.95676186;737;111111111144;0;44;1936;2;0;2;9.2161172161;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015452;01;635.79680532;739.66666667;444111111111;0;27;729;1;0;3;9;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14015454;01;296.15963633;856;111111114444;1;52;2704;0;0;4;4.6280830281;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14015457;01;328.79831456;471.8;444446666666;1;37;1369;1;0;5;0;0;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14015464;01;561.16363688;1126.1;144144444444;1;44;1936;2;1;10;2;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14015468;02;538.19052483;660.2;444441111111;1;44;1936;0;1;5;6.9700854701;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14015472;01;560.11390243;469.81818182;144444444444;0;57;3249;0;0;11;0.2846398046;1;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;84
14015476;01;793.04402137;504.6;444447777777;1;27;729;4;0;5;0;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015485;02;693.08356804;1287.4285714;111114444444;1;56;3136;3;1;7;2.1356776557;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
14015489;01;411.84662119;569.66666667;111111444444;1;39;1521;3;0;6;6;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14015496;02;410.93055533;398;111111441111;1;37;1369;1;0;2;7.2572649573;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015502;01;588.82003054;216;144444444444;1;46;2116;2;0;11;1;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015508;01;803.77915566;806.71428571;411777444444;1;42;1764;2;1;7;2;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015514;02;517.3489869;382.44444444;444444499944;1;27;729;2;1;9;0;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015518;01;499.05737459;652;441111111111;0;57;3249;1;0;2;5.1256410256;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015524;01;739.87237163;877.4;444441111111;1;48;2304;1;0;5;7;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14015527;02;145.62672038;908.5;411114444444;1;42;1764;4;0;8;0.5213675214;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015529;01;363.55825337;558.125;144488844444;1;48;2304;2;1;8;1;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015538;01;1119.8301224;1064;111111111444;1;52;2704;0;0;3;9;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14015566;01;353.58613731;3765.3333333;422411111114;1;41;1681;2;1;3;7;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
14015573;01;674.86915816;477.66666667;444444444444;0;57;3249;12;0;12;0;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
14015574;02;843.24869092;1148.4166667;444444444444;1;30;900;2;0;12;0;0;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14015577;01;481.02059477;1565;111111111114;1;37;1369;2;0;1;11;;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015577;02;481.02059477;1239;411111111111;1;37;1369;0;0;1;11;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14015586;02;434.15574014;737.88888889;344444444411;1;35;1225;1;0;9;1.5188034188;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14015591;01;510.32309139;862;441111111111;1;29;841;0;0;2;10;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015601;01;531.88595374;1234.5;111111144144;1;28;784;1;0;4;8;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015601;02;531.88595374;1032.1666667;444444444444;1;34;1156;2;0;12;0;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14015604;01;695.75300634;104.66666667;114441111111;0;27;729;1;0;3;9;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14015642;01;825.38138501;1234.8333333;444444444444;1;41;1681;11;0;12;0;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015677;03;127.09380142;511.75;111111114444;0;25;625;1;0;4;8;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015678;02;311.42339315;12.083333333;444444444444;1;60;3600;3;0;12;0;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015680;02;527.5945395;3420.75;444444441111;1;38;1444;0;0;8;4;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14015685;01;781.20629559;857;411111111111;1;30;900;0;0;1;11;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015693;01;767.29492058;183.16666667;444444444444;0;50;2500;2;0;12;0.8905982906;;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015697;02;519.17426072;1732.3333333;444111111111;1;45;2025;0;0;3;9;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015702;01;382.9549501;475.5;444444444444;1;59;3481;12;1;12;0;1;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015707;01;1175.7146389;1309.3333333;111111111444;0;55;3025;0;0;3;6.9545787546;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14015710;02;406.62576048;366.08333333;444444444444;1;59;3481;4;0;12;0;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
14015737;01;590.61507379;561.5;111111111144;0;39;1521;0;0;2;10;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015746;01;854.95790739;746.2;444441111111;1;35;1225;1;0;5;7;0;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14015747;01;436.49853213;1315;444191111111;1;34;1156;1;0;3;8;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14015789;02;357.49849009;822.33333333;444111111111;0;26;676;1;0;3;9;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14015795;03;551.99753268;998.5;444411111111;0;26;676;1;0;4;5.7290598291;0;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14015798;02;561.53007637;1587;444444444444;1;59;3481;2;0;12;0;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015804;02;453.86624259;626;411111111111;1;58;3364;1;0;1;11;;1;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14015808;01;356.49947011;3553;111143333333;0;49;2401;0;0;1;4;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015818;01;556.83930649;749.66666667;444444111111;0;32;1024;1;1;6;6;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14015820;01;590.55561642;1256;444444444111;1;56;3136;1;0;9;1.4188034188;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015825;01;584.63090893;5978;141111111111;0;52;2704;2;0;1;11;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14015837;01;415.28263786;681;444444111111;1;44;1936;0;1;6;6;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015839;01;719.87965209;1039.1111111;111444444444;1;47;2209;3;0;9;3;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015858;01;731.1041815;3632;441111111111;0;51;2601;0;1;2;10;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14015866;02;575.95320301;1188.8571429;444444411111;1;48;2304;0;0;7;4.7256410256;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015867;01;536.96760285;706.125;144444444111;0;52;2704;1;0;8;4;0;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14015870;02;1137.4420001;1135.5;111114444441;0;55;3025;2;0;6;6;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015873;01;521.01007267;504;444444888888;1;25;625;4;0;6;0;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015873;02;521.01007267;1302.5;441111111111;1;26;676;1;0;2;7.0760683761;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14015879;01;549.73242508;218.11111111;111444444444;0;32;1024;0;0;9;1.5340659341;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015880;01;440.46966113;1018.5;441111111111;0;59;3481;1;0;2;10;0;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14015882;02;392.00250801;664;411111111111;1;39;1521;0;0;1;11;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015887;01;660.79174434;3074;444444444444;0;47;2209;2;0;12;1.1205128205;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;20
14015891;02;432.72557328;5342;411111111111;1;60;3600;0;0;1;10.608547009;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015897;02;782.81768784;1047.5833333;444444444444;1;40;1600;2;0;12;0;0;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;20
14015900;02;188.82219461;459.5;441111111111;1;46;2116;1;1;2;8.8384615385;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14015918;01;442.55659889;1183.3333333;444111111111;1;27;729;0;0;3;9;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015929;01;1608.7881646;1133;444443334444;1;36;1296;2;0;9;0;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14015929;02;1608.7881646;779.6;444441111111;1;38;1444;1;0;5;7;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;16
14015931;02;508.04884929;538.44444444;444111444444;1;31;961;1;1;9;3;0;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;60
14015933;02;287.84769779;432.90909091;444414444444;1;52;2704;2;1;11;1;1;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14015942;01;1203.0631902;2454;941111111111;0;28;784;0;0;1;10;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015963;01;545.74624461;935.66666667;444444444444;1;48;2304;3;0;12;0;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015971;01;570.09828011;5344.75;444444441111;1;56;3136;0;0;8;4;;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14015987;01;1224.0620499;471.625;111444444442;0;31;961;0;0;8;3;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14015993;01;406.13806287;1418.125;111144444444;1;51;2601;2;0;8;4;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14016003;01;870.18770276;30226;222222222224;1;47;2209;0;0;1;0;0;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14016024;01;389.87370419;1234;411111111111;1;34;1156;0;0;1;11;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016044;01;331.65905374;1336.5555556;888444444444;1;45;2025;4;0;9;0;0;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016051;01;563.30078615;938.5;444144414444;1;26;676;3;0;10;2;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14016053;02;350.15754591;656.08333333;444444444444;1;58;3364;3;0;12;0;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016065;02;3110.4501647;1024.75;444411111111;1;51;2601;1;0;4;3.5803418803;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016068;03;268.73044654;1234;111111144444;0;25;625;2;0;5;0.2715506716;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14016073;01;524.26624913;2859.5;448888888888;0;62;3844;12;0;2;0;;1;0;0;1;62;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016081;01;388.12882607;786.66666667;444444111111;1;30;900;1;0;6;6;0;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14016083;01;408.29095831;888.5;111144444444;0;29;841;0;0;8;4;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14016089;01;448.24846366;938.25;111111114444;1;39;1521;4;0;4;8;1;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
14016089;02;448.24846366;739.88888889;444444944411;1;32;1024;1;0;9;2;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14016111;01;508.39826283;5723;111111111411;0;59;3481;1;0;1;7.5543345543;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14016130;03;262.22329296;824.85714286;444144441111;0;36;1296;3;0;7;5;1;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14016144;01;376.85466571;635;444444444444;1;53;2809;0;1;12;0;0;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016149;01;619.65952223;1675;411111111111;0;34;1156;0;0;1;11;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016160;01;596.77473986;272.57142857;111444144441;0;55;3025;19;0;7;1.356043956;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14016163;02;402.45264098;1264;411111111111;1;50;2500;0;0;1;11;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016171;01;592.51631437;1766.5;441111111111;1;49;2401;0;1;2;9.5188034188;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14016172;01;573.19095672;753.25;444499222222;1;40;1600;1;0;4;0;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14016189;01;663.19623078;517;444441111111;0;28;784;1;0;5;7;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14016190;01;405.958177;563.33333333;999994444441;0;36;1296;1;0;6;1;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016204;01;912.97267462;668;111144444444;1;37;1369;2;0;8;4;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14016206;01;286.02869574;536.71428571;444411111444;0;36;1296;1;1;7;5;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
14016225;01;897.83983316;754;114411141111;0;25;625;1;0;3;9;0;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016231;01;606.31062735;158;411111111111;1;32;1024;0;0;1;11;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016239;01;613.26644743;5019;111144111411;0;54;2916;0;0;3;9;0;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
14016260;02;812.95164794;864.625;444444441111;1;49;2401;0;0;8;4;;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016272;01;388.59721894;593;111111111144;0;34;1156;4;0;2;10;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14016308;01;453.2177397;4378.5;222444444441;1;56;3136;0;0;8;1;0;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14016323;01;491.81242058;592.08333333;444444444444;1;51;2601;0;0;12;0.0786324786;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;30
14016331;01;502.532384;61.2;111114411444;0;35;1225;0;0;5;0.6696947497;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14016335;01;519.73094168;813.28571429;888884444444;1;59;3481;10;1;7;0;1;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
14016335;02;519.73094168;505;444414111111;1;55;3025;0;1;5;1.1931623932;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14016340;01;735.92242037;1154.1666667;111444333444;1;37;1369;3;0;6;3;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14016349;01;720.49527735;14137;111141111111;1;52;2704;0;0;1;11;;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016363;01;433.49445969;865.55555556;444444444111;0;31;961;1;0;9;0.8538461538;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14016376;02;661.59082934;353.75;444411111111;1;57;3249;1;0;4;4.4427350427;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14016392;02;823.67166275;689;444444444444;1;34;1156;2;0;12;4.0658119658;0;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14016417;01;566.33235375;515;441111111111;0;48;2304;0;1;2;10;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016428;02;1155.5024995;3485.6666667;111141144111;1;30;900;1;0;3;4.3729426129;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016430;01;830.86801761;1819.5;441111111111;0;58;3364;0;0;2;10;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016437;01;1133.9181317;927.5;444441111444;0;28;784;2;0;8;4;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016440;01;349.79418218;1444;444888888888;1;54;2916;3;1;3;0;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14016441;01;617.38919108;713.25;444411114444;0;56;3136;6;0;8;3.6487179487;;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14016446;02;638.49425301;1710.2;444441111111;1;36;1296;0;0;5;7;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016448;01;672.16084609;957.5;444444333333;0;34;1156;6;0;6;0;1;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016453;01;345.10177529;1044.8;441141114411;1;38;1444;3;0;5;7;0;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016453;02;345.10177529;710;994111111111;1;33;1089;0;0;1;4.258974359;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14016456;01;1418.6396068;1302.5;111144444444;1;47;2209;0;0;8;0.2869352869;0;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
