ident;noi;wpela15;couple;chom_mens;nbmois_sal;cal0;age;duree_ss_emploi;etudes_sup;bac_plusdeux;bac;cap_brevet;pas_diplome;nbmois_cho;ass;sexe;moins_30
13044725;02;671.95265367;1;670.1;2;114444444444;27;1;0;0;0;1;0;10;0;1;1
13044731;02;1334.2996192;1;951;8;111111114444;42;3;0;0;0;1;0;4;;0;0
13044732;01;573.76410319;0;484;6;111111444444;47;0;0;0;0;1;0;6;;0;0
13044807;02;595.34997401;1;508;5.260894648;111111144444;47;0;0;1;0;0;0;5;;0;0
13044813;01;1492.423341;0;500.23888889;2.0995843988;444444444111;20;1;0;0;0;1;0;9;;0;1
13044822;02;505.73476558;1;496.00416667;0;444444444444;36;2;0;0;0;0;1;12;;1;0
13044839;01;518.54211825;0;496.00416667;0;444444444444;53;8;0;0;1;0;0;12;;0;0
13044851;01;763.26724253;0;349.17083333;1.4778042774;444444444444;50;22;0;0;0;1;0;12;1;1;0
13044938;01;343.61536672;1;243.92083333;2.5491262594;444444444444;46;3;0;0;0;1;0;12;;1;0
13044991;01;731.73536993;1;108.5;4;441111444444;50;3;0;0;0;0;1;8;;1;0
13045034;01;243.31136663;0;774.33333333;3;444444444111;32;1;0;0;0;1;0;9;0;1;0
13045063;01;583.47118557;0;414.25714286;5;411111444444;55;3;1;0;0;0;0;7;;1;0
13045081;02;2555.4714847;0;1418.8;7;111111144444;31;0;0;1;0;0;0;5;;1;0
13045083;02;480.20199624;1;623.41666667;0;444444444444;32;2;0;0;0;0;1;12;;1;0
13045085;01;475.14570463;0;1006.75;8;111111114444;28;1;0;0;0;1;0;4;;0;1
13045097;02;319.81684264;1;241.65;6;411114444411;56;2;0;0;0;0;1;6;;1;0
13045102;01;497.38892385;1;940.58333333;0.2781647911;444444444444;24;2;0;0;0;1;0;12;;1;1
13045122;01;1027.5325327;0;624.41666667;1.2797302775;444444444444;23;0;0;0;1;0;0;12;;0;1
13045143;01;572.2192102;1;1157.4545455;0.303139339;944444444444;58;3;0;0;0;0;1;11;0;1;0
13045175;01;1615.6905474;0;811;4.5079673938;411114444411;29;5;0;0;0;1;0;6;;1;1
13045226;01;594.98850795;0;483.3;1.8419651716;111111444444;32;2;0;0;0;1;0;6;;0;0
13045271;01;574.94341193;0;732.33333333;0;444444444444;49;3;0;0;1;0;0;12;0;0;0
13045289;01;470.53786276;0;52.828571429;4.2387835976;889994444444;32;2;0;0;1;0;0;7;;0;0
13045316;01;800.99542599;0;500.23888889;0.3892584693;444444444111;38;0;0;0;0;1;0;9;;1;0
13045324;01;373.30170168;0;1639.875;3;114444444413;35;2;0;0;1;0;0;8;;0;0
13045343;01;658.16291119;0;496.00416667;0;444444444444;59;8;0;0;0;0;1;12;;1;0
13045421;01;821.9351664;0;711.50833333;2.2014510273;114444111144;58;0;0;0;0;0;1;6;1;0;0
13045422;02;411.16413871;1;585.55555556;3;444411144444;36;0;0;0;1;0;0;9;;1;0
13045430;01;600.07400766;0;1004.3333333;3.1741050914;111111444444;34;0;0;0;1;0;0;6;;0;0
13045441;05;872.31412106;1;393.16666667;0;444444444444;32;2;0;0;0;1;0;12;;1;0
13045446;01;619.24715291;0;247.5875;2.4802309551;444444444444;32;3;0;0;1;0;0;12;;1;0
13045520;02;408.68257927;1;1870;6;222111111444;46;0;0;0;0;1;0;3;;1;0
13045535;02;460.86609851;1;1489.0833333;2.3992789726;444444444444;41;2;0;0;0;1;0;12;;1;0
13045563;01;370.11875735;1;299.50416667;1.9712668946;444444444444;53;2;0;0;0;0;1;12;;1;0
13045579;01;938.27895626;0;492.25416667;0.0378924174;444444444444;33;3;0;0;0;1;0;12;;1;0
13045624;01;999.26244844;1;665.86428571;1;222244144444;32;3;0;1;0;0;0;7;;1;0
13045628;01;400.50311008;0;1460.8333333;0;444444444444;60;3;0;0;0;1;0;12;;1;0
13045641;02;425.70571902;1;399.33333333;4;144444411199;56;2;0;0;0;1;0;6;0;1;0
13045657;02;606.46496386;0;434.97;1.530336947;114444444444;34;2;1;0;0;0;0;10;;0;0
13045699;02;3331.9440404;1;727.75;8;111144441111;27;1;0;0;0;1;0;4;;0;1
13045707;01;639.31981047;0;561.11111111;3;444111444444;27;0;0;0;0;1;0;9;;1;1
13045741;01;831.25063542;0;909;2;444777777711;36;1;0;0;0;1;0;3;;0;0
13045741;02;831.25063542;0;608.625;4;444444441111;37;2;0;0;0;0;1;8;;1;0
13045746;01;974.36381547;0;496.00416667;0;444444444444;44;5;0;0;0;1;0;12;;1;0
13045782;01;809.2057445;1;519.09090909;0;444444444447;42;3;0;0;0;1;0;11;0;1;0
13045787;01;783.39786329;0;1308.125;4;141144144444;53;2;0;0;0;1;0;8;;1;0
13045801;01;568.39967099;0;496.00416667;0;444444444444;40;3;0;0;1;0;0;12;;0;0
13045828;01;1330.7695175;0;2508.375;4;444444441111;41;1;0;1;0;0;0;8;;1;0
13045832;01;792.77352236;0;347.50416667;1.5053623992;444444444444;22;0;0;0;0;0;1;12;;1;1
13045844;01;565.26236119;1;496.00416667;0;444444444444;55;4;0;0;0;0;1;12;;1;0
13045862;01;527.99471231;0;429.38571429;1.6219923072;111114444444;46;3;0;0;0;0;1;7;;1;0
13045862;02;527.99471231;0;358.305;1.9721280859;444144144444;51;3;0;0;0;0;1;10;;0;0
13045905;01;746.30953491;0;754.5;4;444444441111;31;1;0;0;0;0;1;8;;0;0
13045905;02;746.30953491;0;866.25;3.9709531021;444444441111;35;1;0;0;0;1;0;8;;1;0
13045916;01;463.41475582;0;950.25;0.321839493;111144444444;42;0;0;0;0;0;1;8;;0;0
13045942;01;2130.414136;1;798;6;141111444414;47;2;0;0;0;0;1;6;;1;0
13045974;02;467.53010913;1;1346;4;144411144444;41;2;0;0;0;1;0;8;;1;0
13045983;01;617.16673399;1;663.42857143;5;114444444111;28;1;0;0;0;1;0;7;;1;1
13045984;01;956.36795853;0;409.28636364;0.8379391387;444444444441;31;2;0;0;1;0;0;11;;0;0
13045987;01;462.35640219;0;481.05;0.0155014435;999999994444;57;8;0;0;0;1;0;4;;0;0
13046009;01;2296.408351;0;1282.4444444;3;444444444111;53;1;0;0;0;1;0;9;;1;0
13046010;01;585.22206527;0;601.22777778;0.7087604431;444411441444;58;1;0;0;0;0;1;9;;0;0
13046050;01;755.47988326;0;194.7;0.3048617216;994444444444;36;2;0;0;0;1;0;10;;1;0
13046050;02;755.47988326;0;722.75;4;114444414441;32;1;1;0;0;0;0;8;0;0;0
13046072;01;571.50108946;0;660.25;0.2678304955;444444444444;59;2;0;0;0;1;0;12;;0;0
13046077;02;504.33979;1;492;3.2992238851;488811111111;60;1;0;0;0;0;1;1;;0;0
13046093;01;399.88478114;1;3646;5.436208592;111111444444;48;0;0;1;0;0;0;6;0;1;0
13046095;01;600.31958348;0;1138.7142857;5;441111444441;49;1;0;0;0;1;0;7;;1;0
13046101;01;638.86414992;1;508.70833333;3;444444222111;48;1;0;0;0;1;0;6;;1;0
13046107;01;452.98446645;0;1434.5;1;144444499944;54;2;0;0;0;1;0;8;0;1;0
13046118;02;398.13847822;1;2768;11;111111111114;41;0;0;0;0;1;0;1;;1;0
13046126;01;1194.1654371;0;497.15909091;1;444444444441;43;2;0;0;0;0;1;11;;0;0
13046149;05;786.95679899;0;279.66666667;3;441144441444;46;1;0;0;0;0;1;9;;1;0
13046215;02;206.8451775;1;289.98;1;999999444441;42;2;0;1;0;0;0;5;;0;0
13046216;01;992.42925383;0;334.71428571;5;444411114441;29;1;0;0;0;0;1;7;;1;1
13046227;02;666.59216781;0;496.00416667;0;444444444444;38;2;0;0;0;1;0;12;;1;0
13046248;01;893.51610206;0;483.3;0;222222224444;37;3;0;1;0;0;0;4;;0;0
13046248;02;893.51610206;0;3765.25;0.0357763473;222222224444;34;2;0;0;0;0;1;4;;1;0
13046250;02;356.10466597;1;1033.5;0.9559223473;444444444444;51;2;0;0;0;1;0;12;0;1;0
13046278;01;611.71263905;0;500.23888889;3;444444444111;49;1;0;0;1;0;0;9;;1;0
13046312;01;629.48481556;0;496.00416667;0;444444444444;48;4;0;0;0;0;1;12;;0;0
13046313;02;901.48628985;1;483.3;0;777777774444;54;4;0;0;0;1;0;4;;0;0
13046314;01;510.79364136;0;319.5;0;444444444444;24;1;0;0;0;1;0;12;0;0;1
13046314;02;510.79364136;0;533.14285714;4.0303753021;444411111444;24;1;0;0;0;1;0;7;0;1;1
13046315;01;1946.9590783;0;531.33333333;0;444444444444;43;2;0;0;0;0;1;12;0;1;0
13046332;02;641.13371692;1;393.125;2.9685264244;444444111144;29;1;0;0;0;1;0;8;;1;1
13046334;02;677.87120543;1;850.66666667;0;444444444444;32;2;0;0;1;0;0;12;;1;0
13046351;01;608.85973675;1;356.25;4;111444444441;37;1;0;0;0;0;1;8;0;1;0
13046366;02;547.02353577;1;453.63756368;0.7877685938;114444444444;55;4;0;0;0;1;0;10;;0;0
13046397;02;232.93145557;1;478.125;4;111144444444;34;1;0;0;1;0;0;8;;1;0
13046410;01;568.11419406;0;989.5;0;444444444444;48;2;0;0;0;1;0;12;0;0;0
13046427;02;604.60584821;1;914;11;111111111114;26;0;1;0;0;0;0;1;;1;1
13046471;01;376.10476581;0;496.00416667;0;444444444444;41;3;0;0;0;1;0;12;;0;0
13046471;02;376.10476581;0;496.00416667;0;444444444444;46;4;0;0;0;0;1;12;;1;0
13046531;01;336.01760436;0;862.5;8;111111114444;29;0;0;0;0;1;0;4;;0;1
13046544;01;387.41180937;1;559.525;0;448888888888;44;3;0;0;0;1;0;2;;1;0
13046590;03;309.29828771;1;1074.25;0;444444444444;33;2;0;1;0;0;0;12;;0;0
13046659;01;514.60477019;1;436.03571429;5;444444141111;54;1;0;0;0;1;0;7;;1;0
13046734;01;800.59935883;0;326.25416667;1.7206602251;444444444444;49;4;0;0;0;0;1;12;;1;0
13046748;01;632.38320209;0;485.15909091;0.1102324869;444444444441;21;2;0;0;1;0;0;11;;0;1
13046748;02;632.38320209;0;845.4;7;111111444441;21;0;0;0;0;1;0;5;;1;1
13046766;02;820.28843281;1;1433.375;4;144441114444;41;1;0;0;0;1;0;8;;1;0
13046783;01;905.56009517;1;1109.9090909;0.4073434867;144444444444;25;2;0;1;0;0;0;11;0;1;1
13046795;01;1590.1060716;0;998.14285714;5;114444444111;35;1;1;0;0;0;0;7;0;1;0
13046808;01;464.99342481;0;370.33333333;3.3681191894;999111111444;59;1;0;0;0;1;0;3;;1;0
13046878;01;656.08845246;1;832.77777778;2.6739989985;444444444111;35;1;0;0;0;0;1;9;;0;0
13046893;01;695.08651874;0;323.34074074;2.3984177813;411444444441;32;2;0;0;0;1;0;9;;1;0
13046911;02;199.48339175;1;791.55555556;3;444444444111;39;1;1;0;0;0;0;9;;1;0
13046930;01;332.20410842;1;441.04375;1.6672663643;444444441111;54;2;0;0;0;0;1;8;;1;0
13046933;01;2216.8941467;1;576;2.3631089378;111111444444;30;0;0;0;1;0;0;6;;0;0
13046967;01;528.14087699;1;434.97;2;114444444444;32;2;0;0;0;1;0;10;;1;0
13046968;02;559.55609859;0;395.42727273;1;144444444444;25;1;0;0;0;1;0;11;;0;1
13046995;02;606.88730893;1;184.0875;3.1545437461;444444444444;51;3;0;0;0;1;0;12;;1;0
13047003;01;769.73030932;0;1575.2857143;5;444444411111;55;1;0;0;1;0;0;7;;0;0
13047050;01;242.2106838;1;1600.7625;8;111111114444;54;2;0;0;0;1;0;4;;1;0
13047069;01;2770.1130525;0;972.16666667;0;444444444444;60;4;0;0;0;0;1;12;;1;0
13047080;01;518.97495608;0;2285;11;111111111141;35;0;0;0;0;1;0;1;;1;0
13047126;01;471.33894517;1;502.00555556;2.0074369293;444441414414;45;6;0;0;0;0;1;9;;0;0
13047176;01;533.58103759;0;497.15909091;0;944444444444;54;6;0;0;0;0;1;11;1;0;0
13047202;01;3944.367042;0;563;4;111144444444;49;2;0;0;1;0;0;8;;1;0
13047239;01;810.37648008;1;496.00416667;0;444444444444;50;5;0;0;0;1;0;12;1;0;0
13047288;01;482.87204159;0;898.5;5.6855849881;444444111111;60;0;0;0;0;0;1;6;;0;0
13047324;01;1195.4934368;0;2780.5833333;0;444444444444;56;3;0;1;0;0;0;12;0;0;0
13047372;02;239.16892129;1;982.5;7.9246823782;111114141144;52;0;0;0;0;0;1;4;;0;0
13047392;01;598.14880151;0;312.865;2;414444444441;46;1;0;0;0;1;0;10;;1;0
13047394;02;614.09877399;1;1216.3333333;9;111111111444;39;0;0;0;0;1;0;3;;1;0
13047433;01;573.00273843;0;1173.8333333;4.2999281802;944444411111;34;1;0;0;0;1;0;6;;0;0
13047438;01;690.16557019;0;2346.6;1.918734225;444444444411;38;1;1;0;0;0;0;10;;1;0
13047438;02;690.16557019;0;4052.5;0;222222222244;32;0;0;0;0;1;0;2;;0;0
13047452;02;1240.169562;1;789.91666667;0;444444444444;26;2;1;0;0;0;0;12;;0;1
13047460;03;588.87453501;1;968.41666667;0;444444444444;52;2;0;0;0;1;0;12;;1;0
13047461;01;453.69719852;0;1045.5;1.6172680577;144144411114;35;0;0;0;0;1;0;6;;0;0
13047617;01;279.25568208;1;483.5875;0.1257339304;444444444444;58;6;0;0;0;0;1;12;;1;0
13047618;01;646.44078713;0;483.3;0.4050059675;111444444444;52;5;0;0;0;1;0;9;;0;0
13047673;01;1155.3381106;0;244.91666667;2.7506450246;444444444444;55;3;0;0;0;0;1;12;;1;0
13047674;01;611.69235006;1;496.00416667;0;444444444444;48;3;0;0;0;0;1;12;1;1;0
13047697;01;912.44392264;0;483.3;0;777774444444;32;3;0;0;1;0;0;7;;0;0
13047800;01;734.73715202;0;1107.9;2;114444444444;42;2;1;0;0;0;0;10;;0;0
13047828;04;830.27053716;0;7297.25;4;444444441111;32;0;0;0;1;0;0;8;;1;0
13047828;05;830.27053716;0;513.79;0;444447777777;39;3;0;0;0;0;1;5;;0;0
13047837;02;727.12259727;0;496.00416667;0;444444444444;46;4;0;0;0;0;1;12;;1;0
13047846;01;885.45967573;0;305.225;2;444441444441;54;1;0;0;0;1;0;10;;0;0
13047877;01;497.42556898;0;607.63571429;5;111114444444;57;3;0;0;1;0;0;7;;1;0
13047896;01;484.89797062;0;1014.8333333;0;444444444444;58;4;0;0;0;0;1;12;0;1;0
13047898;01;602.34007266;0;289.98;7;111114444411;57;1;0;0;0;1;0;5;;1;0
13047907;01;719.4441144;1;229.00416667;2.717919755;444444444444;48;6;0;0;0;0;1;12;;1;0
13047917;01;704.43503084;1;496.00416667;0;444444444444;59;0;0;0;1;0;0;12;;1;0
13047965;02;401.44433037;1;1641.3333333;9;111111111444;22;0;0;0;0;1;0;3;;1;1
13047994;01;579.54366444;0;2197.5;0;445555555555;65;8;0;0;0;1;0;2;;0;0
13048002;01;444.15940974;0;290.34375;1.5492831557;777744444444;46;6;0;0;0;1;0;8;;0;0
13048090;01;385.94689584;1;445.675;0.2531902433;222244442222;41;0;0;0;0;1;0;4;;1;0
13048153;01;659.81102642;0;4118;10.830341837;111111111141;25;0;0;0;0;0;1;1;;1;1
13048182;01;769.52175685;0;500.23888889;2.0298279032;444444444111;45;1;0;0;0;0;1;9;;1;0
13048204;02;252.02478969;0;3207.5;0;444444444444;58;2;0;0;0;1;0;12;;1;0
13048258;02;627.26528221;1;858.41666667;0;444444444444;52;2;1;0;0;0;0;12;0;0;0
13048270;02;525.7187263;0;651.91666667;1.2737019384;444444444444;51;2;0;0;0;1;0;12;0;0;0
13048274;01;552.44597525;0;752;11;111111111114;29;0;0;0;0;1;0;1;;1;1
13048274;02;552.44597525;0;492.66666667;3;444441114444;33;2;0;0;1;0;0;9;0;0;0
13048283;02;476.13100205;1;606.66666667;2.7873071686;114444441111;32;1;0;0;0;1;0;6;;1;0
13048289;01;525.43932942;1;496.00416667;0;444444444444;59;4;0;0;0;0;1;12;;1;0
13048301;01;616.00089643;0;275.33333333;3;444444444111;41;1;0;0;0;0;1;9;0;0;0
13048302;02;366.56525657;1;798.66666667;0.0405990186;444444444444;36;2;0;0;1;0;0;12;;1;0
13048331;01;373.4334194;1;311.85;5;441111144444;57;2;0;0;0;1;0;7;;1;0
13048346;01;911.64892447;0;1135.625;4;144444444111;32;3;0;0;1;0;0;8;0;0;0
13048352;03;756.80766391;0;555.81818182;0.5400899749;444444444441;21;0;0;0;1;0;0;11;0;0;1
13048355;01;1035.5933704;0;956.375;1.4551672489;111144444444;28;0;1;0;0;0;0;8;;0;1
13048364;02;415.19057424;0;243;0.1136772521;444444999999;36;2;0;0;0;1;0;6;;1;0
13048365;02;770.00673636;1;650;0.9102792082;444444111111;31;1;1;0;0;0;0;6;;1;0
13048400;01;1223.4923629;0;1457;8;111111114444;26;0;0;0;0;1;0;4;;1;1
13048407;01;645.21120067;1;1171.6;6;111111244444;39;3;0;0;0;1;0;5;;1;0
13048434;01;727.15640655;0;451.82272727;0.8301884169;444444414444;51;2;0;0;1;0;0;11;;0;0
13048457;01;649.07285213;0;496.00416667;0;444444444444;43;5;0;0;0;1;0;12;;0;0
13048539;04;865.48854907;0;1046.4285714;4.7219119191;444444411111;26;1;0;0;1;0;0;7;0;0;1
13048545;01;471.85199024;1;482.25;0.1377906086;444444434444;41;4;0;0;0;0;1;11;;1;0
13048551;01;1845.9779577;1;485.75416667;0.1042041478;444444444444;47;2;0;0;0;1;0;12;;1;0
13048584;01;570.86284444;1;944.88888889;1.2211692689;444444444111;34;2;0;0;1;0;0;9;0;1;0
13048645;01;416.66922975;1;1493.3333333;1.8972044424;444444444444;58;2;0;0;0;1;0;12;;1;0
13048671;02;1515.1040138;1;381.53125;3;944444411144;26;2;0;0;0;1;0;8;;0;1
13048683;02;589.40085419;1;1476.7090909;6.5708896485;111111111114;54;5;0;0;0;0;1;1;;0;0
13048702;01;404.34028656;1;500.23888889;1.6724335121;444444444111;31;1;0;1;0;0;0;9;;0;0
13048724;01;860.02599405;1;1241.25;8;111111114444;26;2;1;0;0;0;0;4;;1;1
13048767;01;535.08566276;1;534.11666667;0;884448888888;56;13;0;0;0;0;1;3;;1;0
13048785;01;510.56691064;1;1298.5;1.1824156602;114444444411;34;1;0;0;1;0;0;8;;1;0
13048877;01;483.32117028;0;496.00416667;0;444444444444;31;3;0;0;1;0;0;12;;0;0
13048911;01;1895.5790178;0;1617;2;444444444411;47;2;0;0;0;1;0;10;;1;0
13048995;01;233.68480754;1;496.00416667;0;444444444444;42;5;0;1;0;0;0;12;;1;0
13049018;01;317.40795898;1;437.92083333;0.5821653214;444444444444;39;1;0;0;0;1;0;12;1;1;0
13049031;01;324.68898882;0;496.00416667;0;444444444444;47;0;0;0;0;0;1;12;;0;0
13049031;02;324.68898882;0;1392.0833333;0;444444444444;51;2;0;0;0;1;0;12;;1;0
13049032;01;853.63706547;0;496.00416667;0;444444444444;57;2;0;0;0;1;0;12;;0;0
13049065;02;535.93718361;1;753;5.7863443707;444444111111;33;0;0;0;0;1;0;6;;1;0
13049081;02;546.82113998;1;375.75416667;1.2099737819;444444444444;39;2;0;0;0;1;0;12;;1;0
13049096;01;525.46518737;0;439.31296296;1.3873791905;444444414411;40;1;0;0;0;0;1;9;;0;0
13049096;02;525.46518737;0;496.00416667;0;444444444444;41;2;0;0;0;1;0;12;;1;0
13049099;01;921.19897631;0;483.3;1;122222224444;49;0;0;0;1;0;0;4;1;0;0
13049161;01;424.65687269;0;559.525;0;448888888888;53;11;0;0;0;1;0;2;;1;0
13049179;01;1691.6553224;0;483.3;0;888844488888;46;18;0;0;0;1;0;3;;1;0
13049208;01;1876.7189992;0;642.85714286;1.1781097037;113444444411;21;2;0;1;0;0;0;7;;0;1
13049222;02;788.95950527;1;1436.6666667;3.1433482591;441444411131;27;1;0;0;0;1;0;6;0;1;1
13049230;01;359.66819585;0;673.75;2.4948712073;444444441111;57;1;0;0;0;1;0;8;0;0;0
13049259;01;461.70025433;1;526.57142857;2.6051036942;411114444442;57;0;1;0;0;0;0;7;;1;0
13049263;03;863.08465598;0;607.33333333;3.5018498962;111111444444;31;3;1;0;0;0;0;6;;0;0
13049263;04;863.08465598;0;7672;2.7110302246;433377722111;32;1;1;0;0;0;0;1;;1;0
13049273;01;726.00509438;0;788.42857143;5;444444411111;48;1;0;0;1;0;0;7;0;0;0
13049273;02;726.00509438;0;1525.9166667;0;444444444444;48;0;0;0;0;1;0;12;;1;0
13049294;01;355.45727597;1;2530.5833333;0;444444444444;54;2;0;0;0;1;0;12;;1;0
13049372;01;860.63702969;1;496.00416667;0;444444444444;59;4;1;0;0;0;0;12;;1;0
13049441;01;1275.1029645;0;1234;1.8558426544;221144222111;28;1;1;0;0;0;0;2;;0;1
13049468;01;255.83194553;0;395.42727273;1;144444444444;43;2;0;0;0;0;1;11;;0;0
13049476;01;698.86137362;0;757.5;0.3100288694;222222222244;43;0;0;0;0;1;0;2;;0;0
13049480;01;894.65899246;1;1424;2.4137961974;111111111444;29;0;0;0;0;1;0;3;;1;1
13049505;01;845.70804694;0;300;11;111111111114;22;0;0;0;0;1;0;1;;1;1
13049520;01;399.86751916;1;500.23888889;3;444444444111;59;1;0;0;0;1;0;9;;1;0
13049635;01;710.65125229;0;1553.3333333;9;111111111444;42;0;0;0;1;0;0;3;;0;0
13049654;03;433.76203124;1;716.66666667;6;411144444111;21;0;0;0;0;1;0;6;;1;1
13049655;01;313.4521897;0;748.75;2.2666555118;999944444444;30;2;0;0;0;1;0;8;;0;0
13049674;02;516.42994718;1;556;4.6633509104;444444111114;21;2;0;0;0;1;0;7;;1;1
13049687;02;881.00667721;1;521.4125;0;444422222222;33;0;0;0;0;1;0;4;;1;0
13049696;01;213.90500664;0;496.00416667;0;444444444444;53;4;0;0;0;1;0;12;;0;0
13049722;01;399.96854655;0;888.57142857;4.9165411538;444444411111;40;1;0;0;1;0;0;7;;1;0
13049741;01;981.27112418;0;431;0.2945274259;499944444441;29;1;0;0;0;1;0;8;;0;1
13049754;01;828.15527591;0;1501.5833333;0;444444444444;49;2;0;0;0;1;0;12;;1;0
13049792;01;804.59618634;0;2268.0833333;2.9952233549;444444444444;54;2;0;0;0;0;1;12;;1;0
13049810;01;499.83581179;1;1178.8888889;2.6395513464;441114444444;39;2;0;0;0;0;1;9;;1;0
13049818;02;833.931983;1;804.11111111;3;111444444444;31;2;0;0;0;1;0;9;;1;0
13049840;02;327.0863412;1;2002;1.8076405468;441144443333;36;2;0;1;0;0;0;6;;1;0
13049846;01;368.93383415;0;3197.5833333;0;444444444444;55;3;0;0;1;0;0;12;;1;0
13049877;01;526.15207301;0;377.10555556;0;488844444444;60;11;0;0;0;1;0;9;;1;0
13049898;01;156.16335952;0;1365.5833333;0;444444444444;44;3;1;0;0;0;0;12;;1;0
13049898;02;156.16335952;0;1413.5;6;444444111111;35;1;0;0;0;0;1;6;;0;0
13049914;02;428.36102757;0;854.5;6;444444111111;38;1;0;0;1;0;0;6;;1;0
13049931;01;264.98494114;0;482.25416667;0.1395129912;444444444444;53;5;0;0;0;1;0;12;1;0;0
13049938;01;1255.3695272;0;2989.75;2;117777774444;27;2;0;1;0;0;0;4;;1;1
13049972;01;613.31646739;1;189;0.2141659745;441144444441;27;1;0;0;0;1;0;9;;1;1
13049985;02;747.42679339;1;983.5;1.1901663819;444444444444;29;1;0;0;1;0;0;12;;1;1
13050032;01;263.19635721;1;502.35625;2.2847405292;944444444111;40;0;0;0;0;0;1;8;;1;0
13050042;01;680.87863917;1;500.23888889;0;444442224444;56;2;0;0;0;0;1;9;;1;0
13050045;01;891.85370181;0;3616.5;0;222243344444;36;2;1;0;0;0;0;6;;1;0
13050059;01;572.21482447;0;103.91666667;0;444444444444;35;2;0;0;0;0;1;12;;1;0
13050074;01;2841.1500642;0;1323.6;7;111111144444;22;0;0;1;0;0;0;5;;1;1
13050076;01;913.61796886;0;838.75;8;111111114444;44;2;0;0;0;1;0;4;;1;0
13050165;01;1151.8508772;0;418.875;4;441111444444;20;1;0;0;0;1;0;8;0;1;1
13050174;01;697.78246915;0;496.00416667;0;444444444444;39;8;0;0;0;0;1;12;;0;0
13050218;01;486.12871162;0;171.5;1.8356169615;111111444444;35;0;0;0;0;1;0;6;;0;0
13050263;01;774.73009604;0;402.75;1.6457365817;114444447777;40;3;1;0;0;0;0;6;;0;0
13050295;01;697.28380236;0;464;8.2820767693;111111111114;27;1;0;0;1;0;0;1;0;0;1
13050314;01;804.92952078;0;352.3375;1.4545521122;444444444444;32;2;0;0;0;1;0;12;;0;0
13050347;01;515.62838473;0;496.00416667;0;444444444444;44;6;0;0;0;1;0;12;1;0;0
13050349;01;814.50179116;0;1887;6.5647382821;111111114444;42;0;0;1;0;0;0;4;0;0;0
13050382;01;405.18431303;0;289.98;2;441144444444;35;2;1;0;0;0;0;10;;0;0
13050382;02;405.18431303;0;1157;0;444444444444;34;0;1;0;0;0;0;12;;1;0
13050393;01;4719.6582848;0;496.00416667;0;444444444444;56;3;0;0;0;0;1;12;;0;0
13050394;02;466.79464839;1;476.125;3.2156883286;444444441111;51;0;0;0;0;0;1;8;;0;0
13050398;01;677.99879269;0;496.00416667;0;444444444444;55;23;0;0;0;0;1;12;1;0;0
13050452;02;239.02063487;1;596.3;2;444444444411;41;1;0;0;0;0;1;10;;1;0
13050486;01;290.21327135;1;455.5;4;444444441111;45;1;0;0;0;1;0;8;0;0;0
13050503;02;663.11788219;1;560.75;2.4311430508;333444488111;56;1;0;1;0;0;0;4;;1;0
13050507;01;886.39425611;0;500.23888889;2;444444444911;50;2;0;0;1;0;0;9;;0;0
13050513;01;942.7766562;0;1639.5454545;1;444444414444;43;2;0;0;1;0;0;11;0;1;0
13050519;01;939.32117322;0;496.00416667;0;444444444444;51;3;0;0;0;0;1;12;;0;0
13050519;02;939.32117322;0;502.35625;0;444444448888;52;10;0;0;0;0;1;8;;1;0
13050527;01;818.12658029;0;2326;3.10958956;111111114411;24;0;1;0;0;0;0;2;0;0;1
13050553;01;320.18868979;1;338.89;1.4734983209;444448888888;60;4;0;0;0;0;1;5;;1;0
13050554;01;826.35016788;0;496.00416667;0;444444444444;33;2;0;0;0;1;0;12;;0;0
13050566;02;355.83272806;1;4076.125;4;444444441111;45;0;0;0;0;0;1;8;0;1;0
13050571;01;1040.1465924;0;699.09090909;0.6303920344;434444444444;27;1;0;0;1;0;0;11;0;0;1
13050585;02;855.11243065;0;7639.9;0;224444444444;58;2;1;0;0;0;0;10;;1;0
13050630;01;490.77352736;1;293.6;1.2504497732;444411444444;23;1;0;0;0;1;0;10;;0;1
13050638;01;848.15822751;0;1408.375;1.8562363418;111414444444;49;0;0;0;0;1;0;8;0;0;0
13050649;01;220.7736244;1;420.5;6;449999111111;35;1;0;0;0;1;0;2;;1;0
13050653;01;1339.8331302;0;711.71428571;5;444444411111;22;1;0;0;0;1;0;7;;1;1
13050688;01;219.07088122;0;204.375;1;122244444444;53;2;0;0;0;1;0;8;;1;0
13050696;01;507.78218273;0;436.03571429;4.9105128147;444411111444;45;1;0;0;0;1;0;7;;0;0
13050751;01;459.73630555;0;498.545;0;444444334444;35;3;0;0;1;0;0;10;;0;0
13050768;01;783.04159955;0;589.5;0.0542550521;999994444441;34;2;1;0;0;0;0;6;;0;0
13050768;02;783.04159955;0;1124;0.7320126083;222222222441;30;0;0;1;0;0;0;2;;1;0
13050827;01;601.42963008;1;1039.5;4.1552480412;444444444444;45;1;0;0;0;1;0;12;;1;0
13050836;01;572.64969788;1;333.0875;1.6397082426;444444444444;40;1;0;0;1;0;0;12;1;1;0
13050868;02;368.74296259;1;940.83333333;0.0611445826;444444444444;54;2;0;0;0;1;0;12;;1;0
13050871;02;591.21204493;1;1575.8333333;4.7933907973;244444411111;33;0;0;1;0;0;0;6;0;1;0
13050949;01;767.77730081;0;1221.6;2;114444444444;40;3;0;0;1;0;0;10;;0;0
