ALCT;ident;noi;wpela16;couple;chom_mens;nbmois_sal;cal0;anref;anleg;age;duree_ss_emploi;pas_diplome;nbmois_cho;ass;sexe;moins_30
;14002326;01;1182.0520456;1;804.08333333;0;444444444444;2014;2015;48;1;0;12;;0;0
;14002327;01;591.58436116;0;484;0;444444444444;2014;2015;44;3;0;12;;1;0
1;14002337;02;496.31561564;1;548.9;1.4376068376;144444444441;2014;2015;58;2;0;10;0;0;0
;14002346;01;1189.2440011;0;1222;11;411111111111;2014;2015;43;1;0;1;;1;0
;14002346;02;1189.2440011;0;485.36363636;1;144444444444;2014;2015;45;2;0;11;;0;0
;14002359;01;638.07491612;0;958;11;411111111111;2014;2015;44;1;0;1;;0;0
;14002369;01;669.70315374;0;369.91666667;0;444444444444;2014;2015;52;2;1;12;;0;0
;14002382;02;339.60065779;0;317.6;6.2;444441111111;2014;2015;42;1;0;5;;0;0
;14002394;02;609.33520013;1;1968.6666667;6;111111222444;2014;2015;24;1;0;3;;1;1
;14002398;01;720.39376493;0;365.33333333;2.1794871795;444411144444;2014;2015;54;2;0;9;;0;0
1;14002402;02;194.45212168;1;1283.6666667;4.2081807082;111444111444;2014;2015;37;1;0;6;0;1;0
;14002409;01;794.34322635;1;2577;4;114777777711;2014;2015;27;1;0;1;;0;1
;14002416;02;856.24974037;1;775.16666667;0;444444444444;2014;2015;54;3;0;12;;0;0
;14002430;01;775.87893005;1;860.83333333;0;444444444444;2014;2015;46;1;0;12;;1;0
;14002433;02;532.8235854;1;1198;9;444111111111;2014;2015;53;1;1;3;;1;0
;14002448;01;235.69741825;1;1213;10;441111111111;2014;2015;33;1;0;2;;1;0
;14002460;02;317.78135219;1;449;8;444411111111;2014;2015;33;1;0;4;;0;0
1;14002461;02;454.83192888;1;1241;6;444444111111;2014;2015;42;1;1;6;0;1;0
;14002468;01;433.09791701;0;429.25;8;444411111111;2014;2015;51;1;0;4;;0;0
;14002468;02;433.09791701;0;601.875;1.300952381;444444441111;2014;2015;41;1;0;8;;1;0
;14002473;01;716.28502736;1;663;4;444444441111;2014;2015;29;1;0;8;;0;1
;14002477;01;844.64181025;0;341.16666667;0;444444444444;2014;2015;46;2;0;12;;1;0
;14002481;01;417.4232804;0;1361.9166667;0;444444444444;2014;2015;37;2;0;12;;0;0
;14002485;02;416.45334292;1;2664.25;1;143343333434;2014;2015;30;2;0;4;;1;0
;14002491;01;372.71466727;1;1222.3333333;9;111111111444;2014;2015;51;3;0;3;;1;0
;14002503;01;535.98607505;0;269.66666667;0.7358974359;444444444111;2014;2015;61;1;0;9;;0;0
;14002503;02;535.98607505;0;1474.75;8;444411111111;2014;2015;56;1;1;4;;1;0
1;14002518;01;562.40840393;0;278.5;4;444111144444;2014;2015;60;1;1;8;0;0;0
;14002533;01;570.7302175;0;715.5;4;444444441111;2014;2015;31;1;0;8;;1;0
;14002533;02;570.7302175;0;296.55555556;1;774444444441;2014;2015;34;2;0;9;;0;0
;14002534;01;263.81801721;1;1039.3333333;0.5787057387;111111111444;2014;2015;44;1;0;3;;0;0
;14002541;01;749.74294901;1;1129.5;8;111144441111;2014;2015;37;1;0;4;;0;0
;14002542;01;440.00211478;0;332;5;448111119999;2014;2015;60;1;0;2;;0;0
;14002561;01;782.95104172;0;477.5;0;444444444444;2014;2015;44;2;1;12;;1;0
1;14002562;01;987.72832168;1;1147.1428571;5;444444411111;2014;2015;39;1;0;7;0;1;0
;14002570;01;531.45357004;1;1932;10;441111111111;2014;2015;39;1;0;2;;0;0
;14002572;01;1636.9238442;1;1568;11;411111111111;2014;2015;40;1;0;1;;1;0
1;14002576;01;506.75884269;1;375;11;411111111111;2014;2015;56;1;0;1;0;1;0
;14002585;02;660.57758221;1;1139.3333333;5;114444443111;2014;2015;27;1;0;6;;1;1
;14002600;01;628.99158039;1;1059.9166667;0;444444444444;2014;2015;48;2;1;12;;0;0
;14002601;02;524.25206632;1;1277.6666667;8.1008547009;444111111111;2014;2015;43;1;1;3;;1;0
;14002614;01;439.60849879;1;516.875;4.388034188;444444448888;2014;2015;45;4;0;8;;0;0
2;14002620;01;709.03109573;0;1101;3.5457875458;111144444444;2014;2015;58;2;0;8;1;0;0
;14002629;02;427.83071024;0;1340;9;111111111444;2014;2015;50;1;1;3;;0;0
;14002630;01;265.19131315;1;1903.1111111;2.3239316239;499944444444;2014;2015;53;3;0;9;;1;0
;14002644;01;837.67642376;0;1203.4;6.9384615385;441111111444;2014;2015;39;4;0;5;;1;0
;14002644;02;837.67642376;0;1074;1;144444444444;2014;2015;29;1;0;11;;0;1
1;14002655;01;521.64663479;1;1756.8888889;3;444444444111;2014;2015;42;2;0;9;0;0;0
1;14002688;04;644.27192587;0;580.625;3.5615384615;444111144444;2014;2015;34;1;0;8;0;0;0
1;14002688;05;644.27192587;0;314.33333333;4.8717948718;441111114444;2014;2015;42;1;0;6;0;1;0
;14002690;01;451.23973104;1;815;0.6675213675;441444444444;2014;2015;33;2;0;11;;0;0
1;14002692;01;709.09070271;1;1212.75;0;444444444444;2014;2015;54;2;0;12;0;1;0
;14002696;01;369.22103511;0;1018;0.0932844933;444444444444;2014;2015;44;2;0;12;;1;0
;14002702;01;577.00340827;0;273.5;0.2982905983;444413333333;2014;2015;33;4;0;4;;1;0
1;14002711;02;637.66454947;1;920.33333333;0;444444444444;2014;2015;53;3;0;12;0;0;0
;14002714;02;299.20979578;1;1496.2;7;444441111111;2014;2015;32;1;0;5;;1;0
;14002725;01;413.62059398;1;807.6;2;444444444411;2014;2015;38;1;0;10;;1;0
;14002732;01;342.09918932;1;2889.6666667;0;444444444444;2014;2015;63;3;0;12;;1;0
2;14002734;01;1035.8934187;0;551.45454545;0;944444444444;2014;2015;45;6;0;11;1;1;0
;14002747;02;807.62126139;1;394.5;1.4606837607;441111111111;2014;2015;38;1;0;2;;0;0
;14002756;01;923.20335891;0;341;11;411111111111;2014;2015;32;1;0;1;;0;0
1;14002765;01;576.84630321;1;87.8;4.2820512821;444441111111;2014;2015;28;1;0;5;0;1;1
;14002768;01;506.192314;0;1078.4;4;699444441111;2014;2015;35;1;0;5;;0;0
;14002798;01;677.34207103;1;69.75;7.1068376068;111111114444;2014;2015;39;2;0;4;;1;0
1;14002818;01;746.54065367;0;1079.3333333;12;444444444444;2014;2015;35;2;1;12;0;0;0
;14002821;01;595.28371867;0;121.75;0;444444444444;2014;2015;50;7;0;12;;1;0
;14002837;01;479.43858959;1;511;5;111114444444;2014;2015;35;1;0;7;;1;0
;14002844;01;351.0597526;0;376.25;8;441111111441;2014;2015;35;1;0;4;;0;0
;14002845;01;771.54410602;0;170.1;0.3615384615;449444444441;2014;2015;23;1;0;10;;0;1
1;14002864;01;318.80800436;1;998.5;0.0153846154;444444444444;2014;2015;34;2;0;12;0;0;0
;14002871;01;397.30663169;0;3803.6666667;3.1403174603;111144477777;2014;2015;34;1;1;3;;0;0
4;14002909;01;389.40467129;1;2121.6666667;9;444111111111;2014;2015;59;1;0;3;0;1;0
;14002910;01;672.20864805;1;1312.5454545;1;444444444441;2014;2015;44;8;1;11;;1;0
;14002915;02;241.28284146;1;544;0.6658119658;144444444444;2014;2015;50;4;0;11;;0;0
2;14002918;07;431.8305898;1;1384.6666667;6.4218803419;111111111444;2014;2015;43;3;1;3;1;1;0
;14002960;02;390.16886544;1;725.5;8;411111111444;2014;2015;51;1;1;4;;1;0
;14002975;02;487.75603806;1;461.3;2;444441414444;2014;2015;50;2;0;10;;1;0
;14002977;01;430.19290261;0;494.375;4;411114444444;2014;2015;38;1;0;8;;0;0
;14002977;02;430.19290261;0;394;6.1295238095;111444111111;2014;2015;36;1;0;3;;1;0
2;14002992;01;1767.6740983;0;528.33333333;3;414411444444;2014;2015;59;10;1;9;1;1;0
;14003017;02;821.70126829;1;1280;5;333444411111;2014;2015;22;1;0;4;;0;1
2;14003025;01;703.99635192;0;709.625;0;444444448888;2014;2015;50;4;1;8;1;1;0
;14003026;02;312.76213178;1;814.2;7;111111144444;2014;2015;30;1;0;5;;1;0
;14003028;01;605.99760978;1;785;3;444444444111;2014;2015;53;1;1;9;;0;0
2;14003047;01;701.02993027;0;474.16666667;0;444444444444;2014;2015;54;9;0;12;1;1;0
;14003062;02;424.85978432;1;80.75;0.1743589744;999444444144;2014;2015;25;1;0;8;;0;1
1;14003064;01;1025.2120454;1;2298.4166667;0;444444444444;2014;2015;59;3;0;12;0;1;0
1;14003093;03;785.26138856;1;1020;1;144444444444;2014;2015;32;2;0;11;0;0;0
;14003094;01;319.72566895;1;804.83333333;0;888844444488;2014;2015;52;2;1;6;;1;0
;14003101;01;602.2652743;0;972;10;441111111111;2014;2015;41;1;0;2;;1;0
;14003103;01;838.62238623;0;619;1.1621978022;122224224441;2014;2015;39;1;0;4;;1;0
;14003123;01;579.93858758;1;2534.4;7;144411111144;2014;2015;44;1;0;5;;1;0
;14003125;02;374.15672036;1;549.8;6;444447111111;2014;2015;30;1;0;5;;1;0
;14003126;02;730.26582632;1;925.83333333;6;111111444444;2014;2015;26;3;0;6;;1;1
;14003132;01;190.97632986;0;1173;2.1760683761;144444441114;2014;2015;40;1;1;8;;0;0
;14003132;02;190.97632986;0;1074.8333333;5.7282051282;111111444444;2014;2015;34;1;0;6;;1;0
1;14003135;01;732.12630321;0;1831.1666667;2.9444444444;444444444444;2014;2015;54;3;0;12;0;0;0
;14003142;01;219.79880417;1;189;7;444144111111;2014;2015;42;1;0;5;;0;0
;14003147;02;419.98062608;1;754.4;2;444411444444;2014;2015;44;1;0;10;;1;0
;14003152;02;347.79181511;1;932;11;411111111111;2014;2015;40;1;0;1;;1;0
;14003157;02;309.56732837;1;1681;11;411111111111;2014;2015;42;1;0;1;;1;0
;14003159;01;945.88519728;0;1101.3333333;0;444444444444;2014;2015;32;2;0;12;;1;0
;14003175;01;503.60114649;1;1326.3333333;9;444111111111;2014;2015;48;1;0;3;;1;0
;14003185;01;1140.7115451;0;540.5;5.9034188034;333111111144;2014;2015;21;1;0;2;;0;1
;14003207;01;302.81069446;1;461.2;1.5223199023;411111114444;2014;2015;44;1;1;5;;0;0
1;14003212;01;687.6522618;1;1116;6;444444111111;2014;2015;38;4;0;6;0;0;0
;14003214;01;333.24277779;1;3439.75;5.0303296703;111444111114;2014;2015;47;1;0;4;;0;0
;14003220;01;460.94744977;1;433.5;8;444411111111;2014;2015;35;1;0;4;;0;0
;14003233;01;415.20633331;1;260.36363636;1;144444444444;2014;2015;41;2;0;11;;0;0
;14003262;01;663.16519293;1;508.6;4.7931623932;444441111111;2014;2015;39;1;0;5;;0;0
;14003275;02;428.59981145;1;520.5;0.3514285714;111111444444;2014;2015;55;1;1;6;;0;0
1;14003295;01;574.41087905;1;748.1;2;444444444411;2014;2015;50;1;0;10;0;0;0
;14003297;01;926.17134789;0;1418.4166667;0;444444444444;2014;2015;40;6;0;12;;1;0
;14003302;02;409.01588546;1;958.28571429;5;111114444444;2014;2015;37;3;0;7;;0;0
;14003305;02;682.27913849;1;905.63636364;0.819047619;444444444441;2014;2015;64;1;0;11;;0;0
;14003308;02;625.30238171;1;1066;3;114144444444;2014;2015;49;1;0;9;;1;0
1;14003324;01;497.53865542;1;793.875;4;444444441111;2014;2015;31;1;0;8;0;1;0
;14003334;01;516.26930166;0;1018;3;444444444111;2014;2015;39;1;0;9;;1;0
1;14003339;01;796.08955776;1;83.571428571;5;441114444411;2014;2015;27;1;0;7;0;1;1
;14003362;02;1065.2137853;1;420;11;411111111111;2014;2015;29;1;0;1;;1;1
;14003383;01;594.20232084;0;672.33333333;0;444444444444;2014;2015;56;1;0;12;;0;0
;14003388;01;461.35398921;1;3168.6666667;0.3046886447;111111111444;2014;2015;46;2;1;3;;1;0
;14003389;01;598.78005694;1;473.33333333;0.1131135531;441444444411;2014;2015;58;2;0;9;;1;0
;14003393;01;879.66981939;0;858.25;8;111141111444;2014;2015;24;1;0;4;;0;1
;14003395;02;817.56042688;1;290.7;0;994444444444;2014;2015;32;2;0;10;;0;0
;14003407;01;755.65097225;0;1097.4;7;111111144444;2014;2015;29;3;0;5;;0;1
1;14003410;03;366.38723041;1;368;1.3179487179;444444444111;2014;2015;44;1;0;9;0;0;0
;14003450;01;593.91749912;1;1856.1666667;0;444444444444;2014;2015;42;2;0;12;;0;0
;14003452;01;2994.991522;0;391.08333333;6.0247863248;444444444444;2014;2015;35;5;0;12;;0;0
;14003463;02;1104.4526843;1;1408.0909091;1;144444444444;2014;2015;49;1;0;11;;0;0
;14003473;02;973.38506335;1;863;11;411111111111;2014;2015;48;1;0;1;;1;0
;14003478;02;642.12655998;1;390.55555556;2.2555555556;444441114444;2014;2015;53;1;0;9;;0;0
;14003480;01;712.63150336;1;782.2;7;444441111111;2014;2015;38;1;0;5;;1;0
2;14003486;01;886.94746449;0;513.72727273;0;944444444444;2014;2015;47;9;0;11;1;0;0
;14003487;01;545.36304144;1;928.5;3.7777777778;111144444444;2014;2015;46;2;0;8;;0;0
;14003491;01;343.69579617;1;2986.875;1;444444443331;2014;2015;46;1;0;8;;1;0
1;14003497;02;589.54813656;1;9409;0;222222444444;2014;2015;39;1;0;6;0;1;0
;14003498;01;353.34019185;1;1253;10;111111111441;2014;2015;41;1;0;2;;0;0
;14003508;02;597.66455765;1;1045.75;7.9418803419;444411111111;2014;2015;40;1;0;4;;0;0
1;14003520;01;681.60753179;0;1134.8;7;141111114444;2014;2015;52;1;0;5;0;1;0
;14003532;02;830.42105847;1;664.6;7;444441111111;2014;2015;43;1;0;5;;0;0
;14003545;01;1089.9955446;0;1012;11;411111111111;2014;2015;21;1;0;1;;1;1
;14003550;01;775.37655907;1;314.18181818;0;444944444444;2014;2015;60;4;0;11;;1;0
;14003558;01;455.7170579;1;853.5;10;441111111111;2014;2015;35;1;0;2;;0;0
1;14003563;01;288.83935464;0;1502.5714286;5;444444411111;2014;2015;57;2;1;7;0;1;0
;14003568;01;849.42468992;0;1304.25;4.9658119658;111141444333;2014;2015;28;3;0;4;;0;1
;14003574;01;535.24071658;1;3460.75;4;411114444444;2014;2015;58;2;0;8;;1;0
;14003585;01;540.09149252;1;2765.6666667;9;444111111111;2014;2015;46;1;0;3;;1;0
;14003605;01;481.99034491;0;2215;10;441111111111;2014;2015;40;1;0;2;;0;0
;14003607;01;1152.9965466;1;523.6;7;441111111444;2014;2015;23;2;0;5;;0;1
;14003615;01;248.59267154;1;148.5;3.7418803419;111111411444;2014;2015;54;1;0;4;;0;0
;14003631;01;932.58030682;0;583.33333333;1;444444444444;2014;2015;50;3;1;12;;1;0
;14003638;01;329.78348644;1;1228.6666667;6;111444144141;2014;2015;36;1;0;6;;1;0
;14003641;02;400.75674405;1;6065;1;412222222222;2014;2015;40;1;0;1;;1;0
;14003677;01;797.66575792;0;556.77777778;0.2153846154;444444333444;2014;2015;47;4;1;9;;0;0
1;14003684;02;502.03669035;0;503.44444444;2.6401709402;144441144444;2014;2015;31;2;1;9;0;1;0
;14003685;02;645.9862;1;629.55555556;3;444444444111;2014;2015;54;1;0;9;;1;0
4;14003690;01;431.83580443;0;751;10;441111111111;2014;2015;45;1;0;2;0;0;0
1;14003695;01;848.70735815;1;1805;5;444444411111;2014;2015;34;1;0;7;0;1;0
;14003706;01;485.81214157;0;4040;9.7136752137;441111111111;2014;2015;51;1;0;2;;0;0
;14003714;01;296.55686131;1;568.33333333;8.4871794872;444111111111;2014;2015;35;1;1;3;;1;0
1;14003715;01;538.74221888;0;1068.1666667;0;444444444444;2014;2015;45;3;0;12;0;1;0
;14003720;02;567.23377321;1;293;0;444444444444;2014;2015;45;6;0;12;;0;0
;14003722;02;1277.0381157;1;640.625;4;411114444444;2014;2015;41;1;0;8;;1;0
1;14003733;02;685.3637564;1;833;6.9333333333;444441111111;2014;2015;50;1;0;5;0;1;0
;14003737;02;450.80431629;1;3444;11;111111411111;2014;2015;33;1;0;1;;1;0
;14003758;02;1742.5774554;1;970;11;411111111111;2014;2015;35;1;0;1;;0;0
;14003768;01;727.60566851;0;6387;5;944444411111;2014;2015;51;1;0;6;;1;0
;14003768;02;727.60566851;0;3956.6;2;444444444411;2014;2015;51;1;0;10;;0;0
;14003782;02;289.72904404;1;3295;3.0760683761;111333334411;2014;2015;28;1;0;2;;1;1
1;14003785;01;920.86947877;1;3275;0.2080586081;411111111111;2014;2015;41;1;0;1;0;0;0
;14003789;01;327.41190614;1;456.75;1.8931623932;888888884444;2014;2015;52;1;0;4;;1;0
;14003813;02;810.30762314;1;1979;2.2025641026;444777888888;2014;2015;58;2;0;3;;0;0
;14003814;01;613.36576273;1;1290.75;0.1875457875;444444443333;2014;2015;24;2;0;8;;0;1
;14003842;01;915.39091159;0;939.91666667;0;444444444444;2014;2015;58;4;1;12;;1;0
;14003844;01;320.48077792;0;812;10;441111111111;2014;2015;28;1;0;2;;0;1
;14003844;02;320.48077792;0;919;11;411111111111;2014;2015;42;1;0;1;;1;0
;14003847;01;540.56691471;0;1236.5;10;441111111111;2014;2015;38;1;0;2;;0;0
;14003875;01;902.89341764;1;1091;5;444111114444;2014;2015;44;1;1;7;;1;0
;14003899;01;1050.7258665;1;1246.6666667;3;111444444444;2014;2015;34;1;0;9;;1;0
;14003908;03;460.8947396;1;1534;3;111444444444;2014;2015;53;2;0;9;;0;0
;14003911;01;822.13433155;0;1163.5714286;4.3193650794;111114444444;2014;2015;23;1;1;7;;0;1
;14003911;02;822.13433155;0;960.11111111;2.9811965812;111444444444;2014;2015;29;1;0;9;;1;1
;14003915;01;462.32364453;0;579.75;0;444444444444;2014;2015;41;2;0;12;;0;0
;14003915;02;462.32364453;0;565.57142857;3;111433444444;2014;2015;45;1;1;7;;1;0
1;14003918;03;379.673206;0;266.5;10;441111111111;2014;2015;32;1;0;2;0;0;0
;14003924;01;425.33781942;1;1417;11;411111111111;2014;2015;42;1;1;1;;1;0
;14003938;01;821.9022162;0;139;1.3324786325;444444444444;2014;2015;19;2;0;12;;0;1
;14003947;01;254.11988367;1;1160.5;5.7871794872;111111444444;2014;2015;38;6;0;6;;0;0
;14003950;01;901.30432245;1;1513.3333333;8.7367521368;441411111111;2014;2015;21;1;0;3;;0;1
1;14003976;01;526.71418542;0;642.90909091;1;144444444444;2014;2015;42;1;1;11;0;1;0
2;14004004;01;733.75521374;0;466.58333333;0;444444444444;2014;2015;56;5;1;12;1;0;0
;14004005;01;315.22665752;0;518.83333333;4.1179487179;444444111111;2014;2015;60;1;1;6;;1;0
;14004005;02;315.22665752;0;906.66666667;2.4721611722;111111222444;2014;2015;48;1;1;3;;0;0
1;14004022;02;537.02834077;1;4124.3333333;0.1136752137;999999999444;2014;2015;50;3;1;3;0;1;0
1;14004023;02;787.59575335;1;855.875;4;444411114444;2014;2015;53;2;0;8;0;1;0
;14004026;01;570.66226791;0;1886.6666667;9;444111111111;2014;2015;22;1;0;3;;1;1
1;14004030;01;574.99827807;1;1158.7272727;1;144444444444;2014;2015;57;2;1;11;0;0;0
;14004033;02;465.16723011;1;1500;5;441111144443;2014;2015;45;2;1;6;;1;0
;14004037;01;295.05115694;1;1909.4545455;0.5427350427;444444444441;2014;2015;37;1;0;11;;1;0
;14004049;01;502.63477704;1;1001;3.7;144444111444;2014;2015;47;1;0;8;;0;0
;14004052;02;433.87899141;1;625;8;441141111114;2014;2015;32;9;0;4;;1;0
;14004054;01;346.85802258;0;367.71428571;5;111114444444;2014;2015;44;1;0;7;;0;0
;14004068;01;435.52780444;1;878.66666667;1;444444444991;2014;2015;48;3;1;9;;1;0
2;14004076;01;389.10157566;1;429.18181818;0.1153846154;944444444444;2014;2015;48;3;0;11;1;1;0
2;14004087;01;245.09140579;0;622.11111111;0.3170940171;444444444111;2014;2015;51;1;1;9;1;0;0
;14004090;01;482.81039443;1;765.28571429;4.4085470085;411111444444;2014;2015;50;2;0;7;;1;0
;14004112;02;317.33638015;1;801.91666667;0;444444444444;2014;2015;64;7;0;12;;0;0
2;14004118;02;374.12553649;1;862.58333333;0.0341880342;444444444444;2014;2015;56;3;0;12;1;1;0
;14004127;02;456.74135116;1;6048;10;111111111144;2014;2015;31;2;0;2;;1;0
;14004130;01;936.29558668;1;649;0;444444444444;2014;2015;26;2;1;12;;1;1
1;14004138;01;662.94212588;1;682.4;7;444441111111;2014;2015;50;1;0;5;0;1;0
5;14004144;01;620.12914039;0;1452;11;411111111111;2014;2015;52;1;0;1;0;1;0
;14004145;02;647.63016684;1;1496;3.2;111411111111;2014;2015;42;1;0;1;;0;0
;14004149;01;615.26184107;1;759.75;0;444444444444;2014;2015;50;3;0;12;;1;0
;14004179;01;636.28878154;0;3350;0;444444444444;2014;2015;45;2;0;12;;1;0
;14004188;04;792.68672362;0;1039;1.235042735;334444333334;2014;2015;24;1;0;5;;0;1
;14004188;05;792.68672362;0;1111.5714286;4.6427350427;444444111114;2014;2015;22;1;0;7;;1;1
;14004202;01;535.02535379;0;742.33333333;3;444444444111;2014;2015;29;1;0;9;;1;1
;14004203;02;567.61886137;0;902.5;0;444423333333;2014;2015;35;1;0;4;;0;0
;14004219;01;533.33888916;1;508;2;333311344444;2014;2015;23;1;0;5;;0;1
1;14004225;01;746.23023699;0;3.4166666667;12;444444444444;2014;2015;37;2;0;12;0;1;0
1;14004229;02;501.87202417;1;399.41666667;0;444444444444;2014;2015;61;2;1;12;0;0;0
1;14004246;01;765.78167345;0;683.18181818;1;444444444414;2014;2015;52;3;0;11;0;0;0
;14004247;01;695.77396745;0;3847.5;5.5487179487;333441111111;2014;2015;47;1;0;2;;1;0
1;14004248;01;452.59114368;0;1629;7.9829059829;411111411441;2014;2015;28;1;0;4;0;1;1
;14004249;01;788.74600237;0;477.5;0;444444444444;2014;2015;48;17;0;12;;1;0
;14004260;02;464.77558605;1;278;11;111111114111;2014;2015;34;1;0;1;;1;0
;14004265;01;528.47445923;1;588.16666667;0;444444444444;2014;2015;27;2;0;12;;0;1
;14004278;01;1193.2782606;1;379.08333333;0;444444444444;2014;2015;29;2;0;12;;0;1
;14004292;01;526.53652342;0;2075;8;114777111111;2014;2015;53;1;0;1;;0;0
;14004305;01;406.89696349;1;3422;3.3692307692;111111111141;2014;2015;50;1;0;1;;0;0
1;14004317;02;511.34159612;1;415;5.8282051282;444441111111;2014;2015;41;1;1;5;0;1;0
;14004327;02;711.63289884;1;1355.5;4.9974358974;444411111111;2014;2015;33;1;0;4;;1;0
;14004344;02;465.5898008;1;8100;4;442222221111;2014;2015;50;1;0;2;;1;0
;14004355;01;1305.7186249;1;1486;10;411111111114;2014;2015;52;1;1;2;;1;0
;14004360;01;629.8047707;1;1082.5833333;0.4452991453;444444444444;2014;2015;42;6;0;12;;1;0
1;14004371;02;482.8423212;1;1078.1428571;5;444111114444;2014;2015;48;1;0;7;0;1;0
;14004373;01;974.31069819;0;947;7;111111144444;2014;2015;25;1;0;5;;0;1
1;14004384;02;556.80561758;1;526.25;8;444411111111;2014;2015;60;1;1;4;0;0;0
;14004405;02;377.61641416;1;2114;0;222222222224;2014;2015;52;4;0;1;;1;0
;14004425;01;383.6438069;0;400.18181818;0;944444444444;2014;2015;50;2;0;11;;1;0
2;14004425;02;383.6438069;0;498.72727273;0.6811965812;144444444444;2014;2015;44;5;0;11;1;0;0
;14004427;01;655.13206872;1;831.33333333;6;111111444444;2014;2015;58;2;0;6;;1;0
;14004450;01;425.31357518;1;1628;10;111111111144;2014;2015;45;1;0;2;;1;0
1;14004533;01;422.53884222;1;951.09090909;1;444444444441;2014;2015;44;2;1;11;0;1;0
;14004539;01;537.8917618;1;1520.125;4;111444444441;2014;2015;51;1;0;8;;1;0
;14004547;02;1153.4008405;1;1282.7;1.4282051282;444444444411;2014;2015;57;3;0;10;;1;0
;14004553;01;554.19322204;0;953;1.5179487179;144444414444;2014;2015;41;1;1;10;;1;0
;14004557;01;369.83969621;1;32.6;7;141111114444;2014;2015;51;13;0;5;;0;0
;14004559;01;927.81429957;1;440.25;8;111111114444;2014;2015;25;1;0;4;;0;1
;14004560;01;263.86696059;1;487.14285714;5;444444411111;2014;2015;37;1;0;7;;0;0
;14004564;02;397.28649838;1;706;11;411111111111;2014;2015;31;1;0;1;;1;0
;14004573;01;331.39016573;1;376.25;0;444444443336;2014;2015;43;5;0;8;;0;0
1;14004576;01;511.93428916;1;1380.5;0;444444444444;2014;2015;53;2;1;12;0;1;0
;14004581;01;1331.1748614;0;1230.5833333;8.3606837607;444444444444;2014;2015;58;2;0;12;;1;0
1;14004595;02;419.59395412;1;783;8;444411111111;2014;2015;50;1;1;4;0;1;0
2;14004618;01;554.61726769;0;528;0;944444444444;2014;2015;47;7;0;11;1;0;0
;14004630;01;342.13727417;1;815.25;8;444411111111;2014;2015;44;1;0;4;;1;0
1;14004636;04;477.28220874;1;1335.1;2;444444444411;2014;2015;27;1;0;10;0;1;1
;14004645;01;795.96488934;1;381.33333333;6.464957265;444444444444;2014;2015;30;3;0;12;;0;0
1;14004650;01;137.23678957;1;1827;11;111141111111;2014;2015;44;1;0;1;0;1;0
;14004672;02;775.77242813;1;395;11;111111111114;2014;2015;27;2;1;1;;0;1
1;14004673;01;539.87958832;1;1042.875;4;441111444444;2014;2015;60;4;0;8;0;1;0
;14004688;01;479.12612539;1;745.5;0;444444444444;2014;2015;59;2;1;12;;0;0
;14004693;01;1233.6501883;0;1328.8571429;3.9196581197;411114444441;2014;2015;44;2;0;7;;1;0
;14004701;02;463.94739747;1;2302.6666667;4;222224441111;2014;2015;31;1;1;3;;1;0
;14004709;01;727.99922206;1;324.33333333;6.6521367521;111111111444;2014;2015;45;3;1;3;;0;0
1;14004712;02;679.51496552;1;886.58333333;0;444444444444;2014;2015;41;2;0;12;0;1;0
2;14004713;01;1064.51691;0;508.25;0;444444444444;2014;2015;38;2;0;12;1;0;0
2;14004715;01;387.69081783;1;479.66666667;0;444444444444;2014;2015;59;9;0;12;1;1;0
;14004728;01;569.4047239;1;769.75;0.4184615385;413444111111;2014;2015;49;1;0;4;;0;0
;14004743;01;585.57621977;1;1149.4;7;111111144444;2014;2015;27;3;0;5;;0;1
;14004745;01;852.37025293;0;478.58333333;0;444444444444;2014;2015;52;8;0;12;;1;0
;14004761;02;574.09686973;1;122.2;7;111111144444;2014;2015;35;1;0;5;;0;0
;14004762;01;421.05889626;1;1633;5.1535042735;111111114444;2014;2015;32;3;0;4;;0;0
1;14004763;02;799.7681046;1;972;0;444444444444;2014;2015;35;2;0;12;0;1;0
;14004764;02;377.17254791;1;1216.25;8;414441111111;2014;2015;24;1;0;4;;0;1
;14004769;01;434.10001768;1;4147.6666667;9;444111111111;2014;2015;46;1;0;3;;1;0
