ident;noi;wpela17;chom_mens;cal0;couple;age;age2;duree_ss_emploi;pas_diplome;nbmois_cho;nbmois_sal;ass;sexe;moins_30;entre_30_50;entre_50_65;AG;chemin_ass;nbmoischo_ant
15017701;02;576.12532666;960.5;441111111111;1;57;3249;5;0;2;10;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15017704;03;398.56520746;1282.1666667;444444444444;0;39;1521;0;0;12;0.4095157179;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017707;01;557.8299741;1241.75;444444444444;1;44;1936;2;0;12;12;0;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15017709;01;627.50270113;1277;111111111141;0;26;676;0;0;1;11;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017721;01;544.80932355;1063.25;444441113444;1;33;1089;2;0;8;3;0;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15017721;02;544.80932355;2343.8;411444444444;1;25;625;2;0;10;2;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15017731;02;375.29453598;477.2;444441111111;1;41;1681;1;0;5;7;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15017736;01;360.73725488;618.33333333;144411111111;0;39;1521;1;0;3;0.6027673261;0;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15017769;02;675.76965154;411;411111111111;1;37;1369;0;0;1;4.683942226;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017786;01;891.64413609;530;441111111111;1;45;2025;0;0;2;1.730671198;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15017807;01;567.4499564;540.75;444422222221;1;44;1936;0;0;4;1;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017809;02;441.14165551;1557;441111111111;1;31;961;1;0;2;10;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15017814;01;541.362309;917.33333333;444111444444;1;47;2209;7;0;9;3;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15017817;03;227.31980057;486;444888888888;0;44;1936;6;0;3;0;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017825;02;1589.90002;1339;411111111111;1;38;1444;0;0;1;11;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017835;01;519.76270525;452.75;444444444444;0;60;3600;7;0;12;0;1;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017836;03;273.24289591;1182.75;444111111411;0;27;729;1;0;4;8;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15017838;04;520.10660296;444;222222444444;1;26;676;0;0;6;0.4129141886;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
15017841;02;630.18972939;938.8;144444111111;0;26;676;1;0;5;7;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017849;01;415.4396621;1043.75;444444444444;0;49;2401;2;0;12;0;;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15017852;01;938.50100919;846.33333333;444444111111;0;44;1936;1;0;6;6;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15017858;02;485.13041464;463;444444442444;1;42;1764;3;0;11;12;1;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017862;01;772.81046151;662.6;111444441111;0;25;625;0;0;5;7;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15017866;01;1580.674589;840.5;111441111111;0;28;784;0;0;2;10;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15017868;01;921.28050976;1428;444441111111;0;43;1849;1;0;5;7;0;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15017869;01;699.81141891;994.18181818;444444444447;0;63;3969;5;1;11;0;1;0;0;0;1;63;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017874;02;148.27750745;120.2;444414111111;0;28;784;1;0;5;7;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15017884;01;324.29570576;479.33333333;444444444444;0;53;2809;5;0;12;12;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15017888;01;427.92825086;723.5;888844444444;0;55;3025;10;0;8;0;1;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017889;01;1208.3859487;1572.3333333;441111111114;1;53;2809;2;1;3;9;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15017893;02;181.07658256;1652;111444111111;1;37;1369;1;0;3;9;0;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15017921;01;489.76530402;5922;422222222111;1;29;841;0;1;1;2.8241291419;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15017923;01;371.23922346;414.1;444444444411;1;36;1296;1;0;10;2;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15017923;02;371.23922346;403.41666667;444444444444;1;47;2209;3;0;12;0;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15017924;01;708.30807766;679.25;222244444444;0;55;3025;2;0;8;3.9446534774;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017931;01;504.52373531;1851;888884448888;0;52;2704;3;0;3;0;;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017932;03;588.261083;1418;111111114444;0;50;2500;2;1;4;8;;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
15017933;01;184.01411937;966.4;444441111111;1;46;2116;1;0;5;7;0;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15017942;02;571.44823303;476.5;441111111111;0;60;3600;0;1;2;10;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017945;01;547.52626892;1491.8333333;141411114444;0;53;2809;2;0;6;6;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017947;01;643.02673281;475.83333333;199911444444;1;60;3600;1;0;6;3;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017947;03;643.02673281;980.875;444444441111;0;26;676;1;0;8;4;0;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15017948;02;525.7674952;1395.8;444441111111;1;45;2025;0;0;5;7;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017950;02;534.91255663;1177.5;111111444444;1;30;900;0;0;6;6;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15017953;02;402.74849215;1322.8333333;444444444444;1;44;1936;3;0;12;0;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15017958;01;565.7303048;445.5;444444441111;0;55;3025;1;1;8;4;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15017960;02;240.80325635;762.5;441111111111;1;55;3025;1;1;2;10;0;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017960;03;240.80325635;41;111111114444;1;26;676;0;0;4;6.9728122345;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15017963;01;424.46740651;1001.25;444444444444;1;59;3481;2;1;12;12;0;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15017964;04;813.07243051;628.77777778;111444444444;1;30;900;4;0;9;3;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017964;05;813.07243051;679.5;111144444444;1;36;1296;4;0;8;4;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017971;01;463.93645686;685.9;444411444444;1;49;2401;4;0;10;2;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15017973;01;353.12536472;1176;144111111111;0;55;3025;1;0;2;10;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017974;04;459.73236849;33;444444444222;0;32;1024;1;0;9;12;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
15017988;01;309.35514315;7430;777777777774;1;31;961;7;0;1;0;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15017988;02;309.35514315;479.66666667;444444444444;1;37;1369;2;0;12;0;1;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15017990;02;576.25268049;194.6;111111144444;0;28;784;0;0;5;7;0;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15017995;02;536.62287923;1173.375;111144444444;1;43;1849;2;0;8;0.3318363879;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018011;01;608.59403459;446.75;666666664444;1;43;1849;2;0;4;0;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018012;02;536.94466491;1952;411111111111;1;55;3025;0;0;1;11;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018016;01;609.62888989;684.16666667;444444444444;1;48;2304;2;0;12;12;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
15018033;01;1108.4226859;1075.8333333;111111444444;1;27;729;2;0;6;6;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018033;02;1108.4226859;351.5;444111111444;1;30;900;1;0;6;6;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15018038;01;729.65568423;18.916666667;444444444444;1;51;2601;5;0;12;0;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018038;02;729.65568423;632.7;444444114444;1;53;2809;5;1;10;2;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018041;03;440.05095628;1170;441111111111;0;34;1156;0;0;2;10;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018047;01;357.79931253;593.25;144441111111;1;53;2809;1;0;4;8;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018068;01;557.08149286;2203.25;414443111111;1;33;1089;1;1;4;7;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018074;02;479.24601969;1281.1111111;222444444444;1;41;1681;2;0;9;0;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018085;02;488.57824521;494;114444422222;1;43;1849;0;1;5;2;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018102;02;426.81644484;949.33333333;444444444444;1;53;2809;2;1;12;12;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018112;02;591.44213023;1356;111144444444;1;38;1444;2;0;8;2.1711129992;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15018120;03;716.42756696;1700.2;144444333333;0;26;676;3;0;5;0.743415463;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018128;02;602.31986873;505;444444444444;1;56;3136;3;1;12;0;1;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018133;01;566.34045029;469.5;444444444444;1;51;2601;9;0;12;0;1;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018149;01;344.60498191;692.91666667;444444444444;1;46;2116;0;1;12;0;1;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018157;02;316.83000468;1084;444444444444;1;55;3025;2;0;12;0;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15018159;02;500.79827028;478.66666667;444444444444;1;41;1681;13;0;12;0;1;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;42
15018160;01;1978.7057352;794.8;444444444411;1;32;1024;1;0;10;2;0;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018161;01;167.15012698;605.72727273;444144444444;1;41;1681;3;0;11;1;0;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15018176;01;319.43254793;2274.5;448888888888;0;58;3364;3;0;2;12;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018183;01;230.03981426;539.5;444444444444;1;61;3721;0;0;12;0;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018188;01;903.2951973;552.2;144344444444;0;35;1225;1;0;10;1;0;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;60
15018202;01;624.34980837;498.45454545;144444444444;0;43;1849;2;1;11;1;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15018203;01;529.37998624;1933.5714286;111114444444;1;41;1681;5;0;7;5;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018219;01;555.22536509;981.4;441111111444;1;43;1849;0;0;5;6.8717077315;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018249;01;526.27177243;876.2;411111114444;1;35;1225;2;0;5;7;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018249;02;526.27177243;423;111111111114;1;43;1849;1;1;1;11;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018255;01;669.61796472;56.666666667;111111444444;0;54;2916;32;1;6;0.412865639;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15018264;01;554.33927966;512;999444499997;1;59;3481;6;1;4;12;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018265;02;401.59085322;3670.4166667;444444444444;1;53;2809;3;0;12;0;0;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15018280;02;442.95907863;1205.8;411111114444;0;32;1024;2;1;5;7;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018287;01;524.64637855;1459.5833333;444444444444;0;47;2209;3;0;12;12;0;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15018300;02;608.46576888;651.75;444411111111;1;27;729;0;0;4;7.9371282923;0;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018315;02;1010.4097555;673.5;444444444444;1;31;961;3;0;12;12;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018322;02;457.07105173;475.625;444444448888;1;60;3600;6;1;8;0;0;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018326;03;841.23051706;356;444433333333;0;26;676;0;0;4;12;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15018327;02;313.16727013;905.08333333;444444444444;1;51;2601;2;0;12;12;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018342;02;353.99415263;1124;411111111111;1;32;1024;0;0;1;11;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018352;01;608.41865545;560;111111444444;0;32;1024;0;0;6;6;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15018362;01;583.23478447;3978.5;111144333331;1;33;1089;0;0;2;2.525791965;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15018383;01;342.22998237;2293.1666667;441144111441;1;46;2116;2;0;6;6;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018388;01;667.87014808;896.88888889;444444444111;1;49;2401;1;0;9;3;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018388;02;667.87014808;467.90909091;444444442444;1;43;1849;1;0;11;12;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15018396;01;541.93598416;1043.2857143;333344444144;1;30;900;1;0;7;1;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15018397;01;905.46825124;8.6666666667;444444444444;0;57;3249;2;0;12;12;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15018408;02;581.74054169;458.83333333;444444444444;1;46;2116;1;0;12;12;1;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
15018419;02;827.90257472;640.41666667;444444444444;1;49;2401;4;1;12;0;1;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15018422;03;240.10037951;1940.2222222;444411144444;1;47;2209;1;0;9;3;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15018431;01;1650.1741759;1379;111144444444;1;46;2116;3;0;8;4;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018431;02;1650.1741759;888.2;111144411144;1;49;2401;4;0;5;7;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018432;01;659.74525974;895.58333333;444444444444;1;37;1369;2;0;12;0;0;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15018438;02;777.52236247;2093;411111111111;1;35;1225;0;0;1;11;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018451;02;552.07103695;464;111111144222;1;54;2916;0;0;2;7;;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018465;01;569.44619734;747;666666699944;1;36;1296;5;0;2;12;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018465;02;569.44619734;770.54545455;444444444441;1;37;1369;1;0;11;1;;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15018468;02;460.88560531;483.71428571;444444411111;1;50;2500;0;1;7;0.792693288;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018470;01;538.64584759;563.5;444444444444;0;37;1369;2;0;12;12;0;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;13
15018476;01;604.00111388;915.41666667;444444444444;0;47;2209;2;1;12;12;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
15018482;02;494.71104865;414.33333333;488844111111;1;53;2809;2;1;3;6;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018489;01;1167.6144466;2011;411111111111;1;46;2116;1;0;1;10.802039082;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018492;02;310.20486008;609;444444441111;1;48;2304;1;0;8;4;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15018494;02;429.26975309;202.09090909;444444444447;1;60;3600;2;1;11;12;0;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018501;03;1820.2542234;1051.6666667;444444444444;0;29;841;2;0;12;12;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15018524;01;1174.7241417;1559;111111111114;0;54;2916;0;0;1;11;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
15018525;03;256.99011179;243.5;144111111111;0;30;900;0;0;2;10;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018531;01;2327.9650218;330.5;111111114411;0;25;625;0;0;2;10;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018546;02;610.23450188;30.25;444499999999;1;27;729;4;0;4;0;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15018550;01;472.58917832;2188.0833333;444444444444;1;51;2601;2;0;12;0;0;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018551;01;2369.4835982;483.91666667;444444444444;0;37;1369;4;0;12;0;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15018554;01;423.793853;395;444441111111;1;42;1764;1;0;5;7;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018555;01;663.2791749;1048.1666667;444444444444;0;53;2809;2;0;12;12;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15018575;01;253.39758971;2055.5;111111111144;1;29;841;0;0;2;10;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018576;01;793.21856078;1138;411111111111;0;38;1444;0;0;1;11;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018579;02;655.33153464;1527;444111111111;1;26;676;0;0;3;9;0;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018582;01;495.16042515;913;444444111111;1;41;1681;1;0;6;6;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018589;01;595.64840835;186.6;444448888888;1;56;3136;5;1;5;0;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018590;02;537.92241979;1618.3333333;333444111111;1;36;1296;1;0;3;6;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018609;02;521.88032685;24677;549999999999;1;59;3481;0;0;1;0;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018622;01;371.71921751;910.3;444444444411;1;40;1600;1;1;10;2;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018624;01;1100.0711959;994.75;444491111111;1;30;900;1;0;4;7;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018635;01;667.18572814;592.625;441111444444;1;40;1600;3;0;8;4;1;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018640;01;533.99423926;882.8;444441111111;1;39;1521;1;0;5;7;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15018645;06;377.18108529;1786.3333333;774444447779;1;30;900;2;1;6;12;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018660;01;644.03239832;908.25;444444441111;0;30;900;1;0;8;4;0;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
15018668;02;633.9005626;807.75;114444111111;1;35;1225;1;0;4;8;0;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15018676;03;1017.1427986;311.83333333;444444333333;0;34;1156;4;0;6;0;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15018689;02;396.66232411;549;111141111111;0;26;676;2;0;1;10.43075616;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018697;01;480.71464326;1216.7142857;114111444444;1;55;3025;0;1;7;5;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15018699;02;386.83979977;2034.7777778;111444444444;1;55;3025;2;1;9;3;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018705;01;343.30994084;1178.5;444444444444;0;54;2916;2;0;12;0;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018718;01;446.79921581;1088.5714286;444411111444;0;45;2025;4;1;7;5;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15018724;01;383.24741284;1560.2857143;888884444444;1;46;2116;3;1;7;0;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15018731;01;486.37288847;1283.5555556;444443334444;1;52;2704;3;0;9;0;;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018737;01;741.38561767;899.6;444441111111;1;30;900;0;0;5;7;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018742;02;443.11228896;1306.125;111144444444;1;47;2209;2;0;8;4;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15018745;02;442.01657112;83.555555556;111444444444;1;50;2500;3;0;9;3;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15018749;01;690.8098304;1156;441111111111;1;61;3721;0;0;2;0.3130719748;0;1;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018753;01;344.03013905;483.91666667;444444444444;0;52;2704;2;1;12;0;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018757;02;397.32032402;1122;441111111444;1;28;784;2;0;5;7;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15018769;02;515.38088516;657.5;999111111144;0;26;676;5;0;2;7;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018780;01;691.44791812;2090.5;411111144411;0;55;3025;2;0;4;1.3086539629;0;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018785;01;367.90673595;18.1;334444444444;1;38;1444;4;0;10;0;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018816;01;614.21717012;653.16666667;444444444444;0;38;1444;4;1;12;0;0;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15018841;01;609.47262313;519.27272727;144444444444;0;57;3249;7;1;11;1;1;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;60
15018841;02;609.47262313;1074;144444444444;0;27;729;4;0;11;1;0;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018846;01;463.68123487;304.33333333;444111111111;0;36;1296;1;0;3;9;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018858;02;302.21817583;1060.0833333;444444444444;1;41;1681;0;0;12;0;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018862;01;1558.398638;377.5;444111111444;1;27;729;3;0;6;6;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018864;01;1019.7705553;453;444411111444;0;33;1089;2;0;7;4.847068819;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018878;01;406.90803767;751;444444488887;1;48;2304;3;0;7;12;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15018880;01;594.74871765;363;144111111144;1;48;2304;4;1;4;8;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15018880;02;594.74871765;642.88888889;444441411444;1;45;2025;2;1;9;3;1;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15018895;01;580.73222721;1189.75;444444444444;1;44;1936;3;0;12;0;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018915;01;340.05393329;797;111111144444;1;34;1156;0;0;5;7;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
15018916;02;533.67013612;526;944444444444;0;51;2601;14;1;11;0;1;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15018927;02;519.61908026;1142.8888889;777444444444;1;30;900;2;0;9;12;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15018937;01;243.34127063;1158.3333333;111111444444;1;33;1089;2;0;6;6;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15018938;02;280.64894684;1038;111411111111;0;36;1296;0;0;1;7.4651778128;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
