ident;noi;wpela15;couple;chom_mens;nbmois_sal;cal0;anref;anleg;age;duree_ss_emploi;pas_diplome;nbmois_cho;ass;sexe;moins_30
13018367;01;523.3929725;0;2921;11;111111111114;2013;2015;47;0;0;1;;0;0
13018399;01;535.0799408;1;1418.4166667;0;444444444444;2013;2015;39;2;1;12;0;1;0
13018476;01;738.35925902;0;1261.6363636;0;944444444444;2013;2015;56;3;0;11;;1;0
13018497;01;656.49713878;0;1217.3333333;2.8944639723;444444444111;2013;2015;27;0;0;9;;0;1
13018533;01;948.87378872;0;1039.8181818;1;144444444444;2013;2015;48;1;0;11;0;0;0
13018543;01;773.8591775;0;691.5;3.3000850764;111111114433;2013;2015;47;2;0;2;;0;0
13018561;01;455.99622103;0;463.0375;0.4435135215;444444444444;2013;2015;28;1;1;12;;0;1
13018634;01;706.10923975;0;506.70416667;0;444444444444;2013;2015;53;2;0;12;;1;0
13018640;01;2907.4196141;0;2159.75;0;444444444444;2013;2015;36;2;0;12;;1;0
13018652;01;969.41825543;0;1217.25;4;111144444444;2013;2015;30;0;0;8;;1;0
13018654;01;908.97487384;0;1026.3333333;0;444444444444;2013;2015;42;2;1;12;;0;0
13018712;02;1011.9388108;0;1136.4;7;111111144444;2013;2015;34;0;0;5;;1;0
13018716;01;747.60532544;0;524.04090909;0.2669693042;444441444444;2013;2015;56;1;1;11;;0;0
13018728;01;692.75300808;0;1346.75;0;444444444444;2013;2015;48;2;0;12;;1;0
13018749;01;745.55720652;0;506.70416667;0;444444444444;2013;2015;31;3;0;12;;0;0
13018785;02;743.16950823;0;554;0;444444447777;2013;2015;20;3;0;8;0;0;1
13018813;01;744.94311772;0;320.095;2;444441444441;2013;2015;50;1;1;10;;1;0
13018842;01;466.30884819;0;436.45416667;0.7147887822;444444444444;2013;2015;39;2;0;12;1;1;0
13018855;01;347.89818498;0;495.2875;0.1153996347;444444444444;2013;2015;49;3;0;12;;1;0
13018899;01;441.63810375;1;401.16111111;2;944444444411;2013;2015;58;0;0;9;;1;0
13018908;01;1198.7798136;0;494.49545455;0.5330774171;144444444444;2013;2015;50;2;1;11;;0;0
13018930;01;624.90739301;0;533;3;224442224111;2013;2015;25;0;0;4;;1;1
13018935;02;894.32376862;1;722.33333333;6;441111114444;2013;2015;22;1;0;6;;1;1
13018941;01;761.06632712;0;367.125;1.8834253816;444444441111;2013;2015;48;1;0;8;0;1;0
13018941;02;761.06632712;0;748.25;0;444444444444;2013;2015;35;2;0;12;;0;0
13018974;01;528.00156574;1;1205.5;0.006126761;422244444111;2013;2015;27;1;0;6;;1;1
13018981;01;781.95409136;0;421.2875;0.8637748778;444444444444;2013;2015;47;2;0;12;;0;0
13019004;01;728.78392204;1;296.4;2;441144444444;2013;2015;38;3;0;10;;1;0
13019059;01;570.3385569;0;510.93888889;0;448884444444;2013;2015;51;8;1;9;;1;0
13019071;01;932.37280646;0;533.375;3.8977518413;111144444444;2013;2015;43;0;0;8;;0;0
13019078;01;418.05632402;0;1025.2857143;0.2996453628;444414441111;2013;2015;41;1;0;7;0;0;0
13019110;01;437.5926393;1;506.70416667;0;444444444444;2013;2015;59;2;0;12;;1;0
13019119;01;773.92424787;0;2208;11;111111111114;2013;2015;31;0;0;1;;1;0
13019195;01;386.37271492;0;519.40833333;0;444777999444;2013;2015;61;12;1;6;;0;0
13019217;01;537.20853049;1;506.70416667;0;444444444444;2013;2015;57;4;0;12;;1;0
13019218;01;660.40432276;1;506.91666667;0;444444444444;2013;2015;22;1;0;12;;0;1
13019250;01;584.99256327;0;1385.6666667;9;111111111444;2013;2015;28;0;0;3;;0;1
13019255;02;661.34832091;0;936.44444444;3;411144444444;2013;2015;38;2;0;9;;1;0
13019258;01;664.05399654;0;1679.3333333;2.717919755;443334444111;2013;2015;33;1;0;6;;1;0
13019304;01;805.28860234;1;506.70416667;0;444444444444;2013;2015;37;5;1;12;1;0;0
13019383;01;492.53413847;0;971.25;1.4318904782;111444144444;2013;2015;44;2;0;8;;0;0
13019385;02;756.77220243;0;773.75;4;411114444444;2013;2015;24;2;0;8;;1;1
13019429;01;606.98522057;0;856.42857143;5;111114444444;2013;2015;42;2;0;7;;1;0
13019429;02;606.98522057;0;98.8;0.2273545042;111444441111;2013;2015;36;1;0;5;;0;0
13019433;01;904.6132849;0;1169.375;1;133344444444;2013;2015;50;2;0;8;;0;0
13019455;02;931.6823537;1;1091.4166667;0.3263915042;444444444444;2013;2015;33;2;0;12;0;1;0
13019456;01;740.35891669;0;458.44444444;3;114144444444;2013;2015;37;1;0;9;;0;0
13019456;02;740.35891669;0;1727.125;4;444444411114;2013;2015;36;2;0;8;;1;0
13019465;01;516.18068828;0;475.62083333;0.3143348259;444444444444;2013;2015;32;2;1;12;;0;0
13019507;02;328.46653353;1;1113.2;7;111111144444;2013;2015;51;0;0;5;;0;0
13019508;01;695.99156188;1;499.22222222;3.4456264068;666444444444;2013;2015;29;1;0;9;;0;1
13019513;01;822.8888758;0;506.70416667;0;444444444444;2013;2015;37;6;0;12;1;0;0
13019528;01;625.02494374;0;488.5375;0.1808501738;444444444444;2013;2015;43;2;0;12;;1;0
13019554;01;501.28314014;1;1579.5833333;0;444444444444;2013;2015;53;3;0;12;0;0;0
13019561;01;772.60713706;1;950.1;1.295231721;444444411444;2013;2015;22;1;1;10;;0;1
13019581;02;196.13825365;1;506.70416667;0;444444444444;2013;2015;50;3;0;12;1;0;0
13019588;02;324.5776325;1;2361.25;4;444444441111;2013;2015;52;1;0;8;;0;0
13019597;01;539.05504357;0;425.45416667;0.8215765039;444444444444;2013;2015;59;2;1;12;;1;0
13019599;01;666.02971537;1;506.70416667;0;444444444444;2013;2015;45;2;0;12;;0;0
13019615;01;410.47255812;1;444.6;2;114444444444;2013;2015;44;3;1;10;;1;0
13019624;08;634.95295428;1;198.57142857;5;444444411111;2013;2015;35;1;0;7;0;1;0
13019680;01;926.56611053;0;1157;0;444444446666;2013;2015;39;2;0;8;0;0;0
13019681;01;429.62220114;1;506.70416667;0;444444444444;2013;2015;38;5;0;12;;1;0
13019693;01;711.12590363;0;883;8;111111114444;2013;2015;24;0;0;4;;0;1
13019731;01;325.50121195;1;1127.6;7;441111111444;2013;2015;40;1;0;5;;1;0
13019818;02;457.33695907;1;494;0;999999999444;2013;2015;60;2;1;3;;1;0
13019868;01;343.11345534;1;743;5.3798620753;444111111444;2013;2015;60;1;1;6;0;1;0
13019955;01;487.32686851;0;247;8;111111444411;2013;2015;57;0;0;4;;1;0
13020005;01;557.98952609;0;506.70416667;0;444444444444;2013;2015;54;4;0;12;;0;0
13020030;01;822.97187847;0;155.62083333;0;444444444444;2013;2015;36;7;0;12;;1;0
13020066;01;1079.7056223;0;506.70416667;0;444444444444;2013;2015;49;5;0;12;1;1;0
13020114;01;518.26823275;1;506.70416667;0;444444444444;2013;2015;56;14;1;12;;0;0
13020150;01;566.01762892;0;845.08333333;2.4974547812;444444444444;2013;2015;31;2;0;12;0;1;0
13020151;01;570.48825344;1;510.93888889;0;444444499944;2013;2015;60;7;0;9;;1;0
13020152;01;539.08282798;0;1984;11;111111111114;2013;2015;36;0;0;1;;1;0
13020190;01;657.29287078;0;506.70416667;0;444444444444;2013;2015;57;8;1;12;1;1;0
13020205;01;801.13246696;0;861.5;6;441111114444;2013;2015;23;2;1;6;;0;1
13020263;01;786.88888528;0;1157.8181818;1;444444144444;2013;2015;48;1;0;11;;1;0
13020270;02;404.29251807;1;423.42857143;5;141111444444;2013;2015;57;2;0;7;;1;0
13020279;01;1138.4618375;0;505.20416667;0.0155014435;444444444444;2013;2015;45;4;0;12;1;0;0
13020290;01;815.3669923;0;1305;6;111111434444;2013;2015;36;2;0;5;;0;0
13020313;01;692.34370465;0;733.28571429;5;444444411111;2013;2015;57;1;0;7;;0;0
13020320;01;475.20265253;0;674.66666667;9;111111111444;2013;2015;47;0;0;3;;0;0
13020341;01;1082.1088084;0;478.2875;0.2876378955;444444444444;2013;2015;31;5;0;12;;0;0
13020346;01;742.01423594;1;438.14285714;4;444444711114;2013;2015;26;3;0;7;;1;1
13020378;01;380.21794342;1;859.16666667;0;444444444444;2013;2015;57;3;1;12;0;0;0
13020393;02;327.53014676;1;2961.3333333;2;222222211444;2013;2015;35;0;0;3;;1;0
13020400;02;335.93220755;1;482;3;333311144444;2013;2015;31;1;0;5;;1;0
13020457;01;578.2706685;1;327.80625;3;444444441119;2013;2015;43;5;1;8;;1;0
13020501;01;736.21491541;0;42.911666667;1.8403658164;444444444411;2013;2015;58;1;1;10;;0;0
13020527;04;826.61959958;1;430.58636364;1;144444444444;2013;2015;26;3;0;11;;0;1
13020606;01;424.91564513;0;1068;6.5881134746;111111111444;2013;2015;50;0;0;3;;0;0
13020633;01;657.97889711;0;418.04090909;1;444444444441;2013;2015;48;0;1;11;;0;0
13020652;01;456.10247074;0;2356.5;0.4539708445;111444441114;2013;2015;41;2;0;6;;1;0
13020680;04;319.1578244;1;483.76818182;0.632114417;144444444444;2013;2015;53;4;0;11;1;1;0
13020690;02;549.64429514;1;149.5;4;111144444444;2013;2015;23;0;0;8;;1;1
13020699;01;1757.0788632;0;1383.7142857;2.5741008073;111114444444;2013;2015;25;3;1;7;;0;1
13020707;02;260.24476146;1;506.70416667;0;444444444444;2013;2015;49;3;1;12;;0;0
13020712;01;193.70252041;1;1429.1666667;0;444444444444;2013;2015;45;2;0;12;;0;0
13020713;01;1012.129548;0;879.85714286;5;444411111444;2013;2015;33;1;0;7;0;1;0
13020713;02;1012.129548;0;789;1;144499994444;2013;2015;27;2;0;7;0;0;1
13020756;01;930.970484;0;462.95;1;444444444441;2013;2015;43;1;1;11;1;1;0
13020869;01;1067.3977545;0;1738.5;1.1388393802;111144444444;2013;2015;49;0;0;8;0;1;0
13020915;01;493.5624574;0;451.30625;2;444411334444;2013;2015;56;3;1;8;;0;0
13020934;01;483.09943847;0;328.545;2;414441444444;2013;2015;44;2;1;10;;1;0
13020937;01;1221.0307566;0;410.445;2;444444444411;2013;2015;32;1;0;10;;1;0
13021012;01;364.84218032;1;1070;5;111114444444;2013;2015;45;0;0;7;;1;0
13021036;02;780.94082358;1;1052.6;7;441141111144;2013;2015;31;0;0;5;;1;0
13021045;05;490.20268502;1;1105.8181818;1;444444444441;2013;2015;37;2;0;11;0;1;0
13021051;01;792.43350212;0;1250.8333333;2.3252165204;444444777777;2013;2015;22;2;0;6;0;0;1
13021057;03;752.12918434;0;942.25;0;444444444444;2013;2015;42;2;1;12;0;1;0
13021071;01;643.32323855;1;1340.7777778;2.8074836506;411144444444;2013;2015;36;2;0;9;;1;0
13021095;01;1360.2251171;0;580.25;3;444499911166;2013;2015;24;3;0;4;0;0;1
13021108;01;983.73611861;0;524.42857143;5;444444411111;2013;2015;28;1;0;7;;1;1
13021193;01;496.84593008;0;2004.2;4.0717124847;441111111444;2013;2015;49;1;1;5;;0;0
13021269;01;459.66647823;0;761.875;4.0071231369;444477794444;2013;2015;32;2;0;8;;0;0
13021269;02;459.66647823;0;530.66666667;9;111111141144;2013;2015;36;3;0;3;;1;0
13021295;01;657.06444002;0;506.70416667;0;444444444444;2013;2015;60;17;1;12;1;0;0
13021336;01;888.60382608;0;599.57142857;5;111444444411;2013;2015;32;2;0;7;;0;0
13021346;02;382.29342458;0;285.1125;0.2480230955;444477777711;2013;2015;53;1;0;4;;1;0
13021358;03;329.05645736;1;1994.3333333;3;444444444111;2013;2015;60;1;0;9;;1;0
13021372;01;594.8606876;0;506.70416667;0;444444444444;2013;2015;50;4;0;12;;1;0
13021379;01;386.98337374;1;419.345;0.7638766865;441344444444;2013;2015;27;2;0;10;;0;1
13021398;01;907.26787161;0;1625.8;1;441777777444;2013;2015;29;2;0;5;;0;1
13021422;01;594.38475218;0;507.85909091;0;944444444444;2013;2015;58;3;0;11;1;1;0
13021433;01;1080.507081;0;506.70416667;0;444444444444;2013;2015;59;5;1;12;;1;0
13021439;01;568.98436089;1;509.245;0;244444442444;2013;2015;46;8;1;10;;0;0
13021441;02;720.54271821;0;1968;11;111111111114;2013;2015;22;0;0;1;;0;1
13021513;01;754.56536316;0;729.625;0.4428245684;114444444466;2013;2015;30;4;1;8;0;1;0
13021530;01;339.24425031;0;656.92142857;2;888114444444;2013;2015;56;1;0;7;;1;0
13021549;01;686.1073573;0;1259.3333333;7;111111144433;2013;2015;37;3;0;3;;1;0
13021549;02;686.1073573;0;822.66666667;0.2773035998;411377744444;2013;2015;28;2;0;6;;0;1
13021591;01;391.44613939;0;693.88888889;3;444444444111;2013;2015;38;1;0;9;;0;0
13021617;01;583.21007213;0;907.5;0.2988333824;444444444444;2013;2015;35;3;0;12;;1;0
13021653;01;709.55042489;0;518.625;3;441114444443;2013;2015;51;1;0;8;0;0;0
13021671;02;243.53320822;1;436;10;111141111114;2013;2015;32;0;1;2;;1;0
13021679;01;253.16518927;0;1005;5.33072496;111111111144;2013;2015;27;0;0;2;;0;1
13021679;02;253.16518927;0;1037.8333333;6;111111444444;2013;2015;23;0;0;6;;1;1
13021694;02;489.89903639;1;431.85909091;0.7053156779;441444444444;2013;2015;42;3;1;11;;1;0
13021696;02;330.14784819;0;1411.75;4;444444441111;2013;2015;44;1;0;8;0;1;0
13021744;01;544.40104156;0;506.70416667;0;444444444444;2013;2015;47;3;0;12;;1;0
13021762;01;729.21007891;0;3767.3333333;5.9895855184;441111111114;2013;2015;58;1;0;3;0;1;0
13021772;01;686.18174182;1;77.166666667;6;114444111144;2013;2015;39;1;0;6;;0;0
13021786;01;478.82998871;0;902.75;2.3002419726;444444444444;2013;2015;39;2;0;12;;0;0
13021791;01;670.43417728;0;2793;0.1610427738;444443333333;2013;2015;33;2;0;5;0;1;0
13021818;01;4183.8999749;0;2680.5;10;111111111144;2013;2015;36;2;0;2;;1;0
13021820;01;959.61368786;0;119.75;2.3734432335;411114444444;2013;2015;40;2;0;8;;0;0
13021850;01;444.22849876;0;506.70416667;0;444444444444;2013;2015;60;8;0;12;;0;0
13021863;01;735.74478886;0;922.3;2;114444444444;2013;2015;37;0;0;10;;0;0
13021907;01;189.8776036;0;1151;1;144488899999;2013;2015;45;2;0;3;;0;0
13021924;01;412.76267867;1;1759;6;888111111444;2013;2015;49;1;1;3;;1;0
13021928;01;534.82692248;1;506.70416667;0;444444444444;2013;2015;58;5;0;12;;1;0
13021966;01;1066.6002883;0;1181.6363636;1;444444444144;2013;2015;33;1;0;11;0;1;0
13021975;02;1330.4451951;1;359.22272727;1.3710165558;444444443444;2013;2015;27;2;1;11;;1;1
13021987;01;628.19535465;0;242.2;4.404132328;221111444414;2013;2015;29;2;0;5;;1;1
13021996;02;624.57572733;0;1272.9;2;444444444411;2013;2015;33;1;0;10;0;1;0
13022002;01;680.5667586;0;177.75;4;411114444444;2013;2015;21;2;0;8;;1;1
13022011;02;528.25349923;1;1031.8333333;1.3389310283;111111444444;2013;2015;42;0;1;6;;0;0
13022019;01;1099.110057;0;1523.75;0.7767945561;133344444444;2013;2015;25;2;0;8;;0;1
13022033;01;552.10622815;1;941.66666667;0;444444444444;2013;2015;31;2;0;12;;1;0
13022051;01;967.09922643;1;1069.3333333;1.9264849468;444444444111;2013;2015;58;1;0;9;;1;0
13022053;02;730.0904418;1;485.22222222;2.8781013375;114144444444;2013;2015;36;2;0;9;;1;0
13022054;01;424.28959682;1;65.620833333;4.4661381019;444444444444;2013;2015;46;3;0;12;;1;0
13022073;02;647.15701303;1;506.70416667;0;444444444444;2013;2015;54;2;1;12;;0;0
13022147;01;1068.1048549;0;506.70416667;0;444444444444;2013;2015;57;2;0;12;;1;0
13022193;01;761.1332205;0;929.25;3.8478027457;444444441111;2013;2015;26;1;0;8;;1;1
13022202;01;1071.7659629;0;506.70416667;0;444444444444;2013;2015;46;4;1;12;;1;0
13022277;01;618.92237757;0;682.33333333;0;444444444444;2013;2015;30;2;0;12;0;0;0
13022321;01;513.82010974;1;1393;10;411111111114;2013;2015;33;0;0;2;;0;0
13022322;01;745.43585096;1;776.16666667;5.7532500192;411111144444;2013;2015;31;2;0;6;0;1;0
13022343;01;685.68076458;0;761;9;111111111444;2013;2015;41;0;0;3;;1;0
13022396;01;621.15418131;0;449.58333333;1.587175573;444444444444;2013;2015;41;2;1;12;0;1;0
13022410;01;500.40290975;1;506.70416667;0;444444444444;2013;2015;60;5;0;12;;1;0
13022413;01;760.93879063;0;615.875;3.6480063632;444444111144;2013;2015;31;1;0;8;0;1;0
13022444;01;636.97155162;1;493.85909091;0.1283175043;644444444444;2013;2015;26;2;0;11;;0;1
13022463;01;589.68461526;1;506.70416667;0;444444444444;2013;2015;48;7;0;12;;1;0
13022475;01;576.08643641;0;1377.3333333;6;111111444444;2013;2015;31;2;0;6;;1;0
13022531;01;367.10879346;1;438.16666667;5.8676654352;111111444444;2013;2015;49;2;1;6;;1;0
13022554;01;731.54103664;0;1436.125;4;111144444444;2013;2015;53;0;0;8;;1;0
13022571;02;690.55705178;0;494;0;333444444444;2013;2015;22;3;0;9;;0;1
13022580;01;751.0578054;0;410.445;0.7337349909;444444444411;2013;2015;27;1;0;10;;1;1
13022582;01;329.46718176;1;1175.75;8;111111114444;2013;2015;22;0;0;4;;1;1
13022587;01;468.54883766;0;296.4;7;111111144444;2013;2015;50;0;1;5;;1;0
13022600;01;510.99944036;0;1929.8888889;3;144444444411;2013;2015;43;0;0;9;0;1;0
13022618;01;400.31894137;1;231.77222222;2.8229850941;444444888444;2013;2015;33;5;1;9;;1;0
13022645;01;570.49827584;0;540.31363636;0.1153996347;144444444444;2013;2015;39;2;0;11;;0;0
13022696;02;349.36840576;1;370.5;8;111114111444;2013;2015;56;0;0;4;;1;0
13022700;01;510.67486217;0;1029.6666667;0.6923978083;444444444444;2013;2015;42;2;0;12;;0;0
13022700;02;510.67486217;0;152.45416667;3.5825558241;444444444444;2013;2015;58;1;0;12;;1;0
13022728;01;678.79318456;0;505.5375;0.0120566783;444444444444;2013;2015;53;2;0;12;;0;0
13022731;01;621.33812248;0;507.85909091;0;944444444444;2013;2015;43;5;0;11;1;1;0
13022754;01;649.1863331;0;1180;1.7189378425;444444444111;2013;2015;32;2;1;9;;1;0
13022779;01;621.89931137;0;506.70416667;0;444444444444;2013;2015;56;2;1;12;;0;0
13022779;02;621.89931137;0;494;9;111111111444;2013;2015;56;3;0;3;;1;0
13022788;01;645.21086055;0;506.70416667;0;444444444444;2013;2015;45;3;0;12;;0;0
13022838;02;444.04104569;1;494;0;222222222444;2013;2015;55;0;1;3;;0;0
13022839;02;559.42846799;1;1022.375;4;444444441111;2013;2015;27;1;0;8;;1;1
13022858;01;487.21350885;0;501.1;0;444444444488;2013;2015;40;4;1;10;0;0;0
13022858;02;487.21350885;0;1131.4166667;0;444444444444;2013;2015;40;1;1;12;0;1;0
13022872;01;478.82626412;0;1310.8333333;0.1420965651;444444444444;2013;2015;39;2;0;12;;1;0
13022910;01;544.61961524;0;1122.5;0.6743127909;444444444444;2013;2015;44;2;0;12;;1;0
13022954;01;578.78818323;0;541.49545455;0.1042041478;144444444444;2013;2015;59;3;1;11;;0;0
13023018;01;1575.3638787;0;522.71428571;0;444444488888;2013;2015;54;4;1;7;0;1;0
13023029;01;554.61716613;0;939.14285714;4.1543868499;444414144111;2013;2015;47;1;1;7;;1;0
13023036;01;1045.4358341;1;444.6;2;114444444444;2013;2015;44;2;0;10;;1;0
13023072;01;635.19479602;0;507.85909091;0;944444444444;2013;2015;40;2;1;11;1;1;0
13023074;01;699.59681881;0;558.75;4;444444441111;2013;2015;47;1;0;8;0;0;0
13023098;01;796.40302997;0;287.5;3.267261385;111111111144;2013;2015;40;0;1;2;;0;0
13023151;01;417.97833116;1;408.875;1.2740710204;111144444444;2013;2015;54;2;0;8;;0;0
13023174;01;578.20649878;0;277.5;4.6685180583;444444444444;2013;2015;19;0;0;12;;0;1
13023174;02;578.20649878;0;469.875;3.9804754174;111144444444;2013;2015;21;2;0;8;;1;1
13023255;01;1347.5955028;0;703.45;0.3685898781;143333333333;2013;2015;28;4;0;1;;0;1
13023268;01;478.59338963;0;346.27222222;1.861895599;444444444111;2013;2015;40;0;0;9;;0;0
13023320;01;492.71233995;0;1769;0;444444444444;2013;2015;60;2;0;12;0;0;0
13023320;02;492.71233995;0;3527.5;0;444444444444;2013;2015;62;3;0;12;0;1;0
13023334;01;834.79849717;0;1433.25;0;444444444444;2013;2015;61;2;0;12;0;0;0
13023337;01;696.47795905;0;455;4;441114444221;2013;2015;33;0;0;6;;1;0
13023339;01;726.08143526;0;580.74166667;0.5210207388;114444448889;2013;2015;52;6;0;6;;1;0
13023364;02;430.17268004;0;506.70416667;0;444444444444;2013;2015;57;2;1;12;;0;0
13023371;01;670.85272484;0;506.70416667;0;444444444444;2013;2015;54;8;0;12;;0;0
13023400;06;291.85929063;0;1081;6;114441111444;2013;2015;28;1;1;6;;1;1
13023437;01;439.58033916;0;136.575;3.9037801804;444444333333;2013;2015;39;8;0;6;;0;0
13023438;01;283.73108575;0;456.31363636;0.478822365;441444444444;2013;2015;43;2;1;11;;0;0
13023464;01;795.10044045;0;296.4;7;111111144444;2013;2015;42;5;0;5;;1;0
13023491;02;1597.2601615;0;1427.7;2;114444444444;2013;2015;34;0;0;10;;0;0
13023517;01;1391.1908632;0;1764.5714286;5;444444411111;2013;2015;28;1;1;7;0;1;1
13023531;01;455.818185;1;1025.8;7;111411114444;2013;2015;46;0;0;5;;0;0
13023558;01;781.54999985;0;1773;7;111111144444;2013;2015;37;0;0;5;;1;0
13023581;01;567.42990712;0;4737.5;0;224444444444;2013;2015;47;2;0;10;;1;0
13023581;02;567.42990712;0;18885;0;222222222244;2013;2015;46;0;0;2;;0;0
13023595;01;796.90235487;0;1506.4285714;2.4492280682;444447111144;2013;2015;35;1;0;7;;0;0
13023602;01;598.46041538;0;444.6;2;114444444444;2013;2015;30;2;0;10;;1;0
13023610;01;300.52257174;1;1289.625;4;414444144114;2013;2015;42;0;0;8;;0;0
13023648;01;1109.5393568;0;488.31363636;0.5968055736;144444444444;2013;2015;48;3;0;11;;0;0
13023649;01;696.60391529;0;479.83333333;0;444444444444;2013;2015;41;4;1;12;0;0;0
13023649;02;696.60391529;0;789.42857143;5;444444411111;2013;2015;39;1;1;7;0;1;0
13023674;01;1055.5918982;0;2386.4166667;0;444444444444;2013;2015;52;2;0;12;0;1;0
13023674;02;1055.5918982;0;1298.5833333;0;444444444444;2013;2015;47;2;0;12;0;0;0
13023684;01;771.98165611;0;1470.2;2;444444444411;2013;2015;47;0;0;10;0;1;0
13023704;02;778.593671;1;1180.1666667;1.9994401529;111144114444;2013;2015;46;0;0;6;;1;0
13023726;01;532.04225013;0;1482;11;111111111114;2013;2015;53;0;0;1;;1;0
13023747;01;377.45318542;1;519.40833333;0;444444777777;2013;2015;38;0;1;6;;0;0
13023756;01;396.83242644;1;826.85714286;2.8212627115;444111114444;2013;2015;41;2;0;7;;0;0
13023795;01;620.41383359;0;520.91666667;0;444444444444;2013;2015;54;2;1;12;0;0;0
13023796;02;759.63062296;1;34.111111111;3;411444444441;2013;2015;28;3;0;9;;1;1
13023816;01;634.31461943;0;494;0;333444444444;2013;2015;49;3;0;9;;0;0
13023832;01;446.71586099;0;404.18181818;1;144444444444;2013;2015;50;1;0;11;;0;0
13023868;02;671.41126413;1;690.33333333;3;111444444444;2013;2015;39;0;0;9;0;1;0
13023901;02;443.79658908;1;1034.3333333;6;114441111444;2013;2015;38;1;1;6;0;1;0
13023902;01;400.55371641;0;450.7875;0.5632191127;444444444444;2013;2015;41;2;0;12;;1;0
13023955;02;475.86526359;1;1026.25;0;444466666699;2013;2015;29;4;0;4;0;0;1
13023959;01;1727.1789582;0;972.25;4;444441111444;2013;2015;24;0;0;8;;0;1
13023961;01;82.420851128;1;510.93888889;0;444444444222;2013;2015;52;1;1;9;1;1;0
13023979;02;1237.8039309;0;109.20416667;0;444444444444;2013;2015;58;7;0;12;1;1;0
13024037;02;203.07181985;1;282.625;4;444444441111;2013;2015;40;1;1;8;0;1;0
13024050;02;488.11467049;1;1013.6666667;0.2695528781;444444444111;2013;2015;35;1;0;9;0;0;0
13024056;01;493.13003443;0;462.95;1;444444444441;2013;2015;36;8;0;11;;0;0
13024065;01;404.38592314;1;506.70416667;0;444444444444;2013;2015;61;5;1;12;;0;0
13024072;01;788.86547743;0;709.25;2.0205024317;111111114444;2013;2015;32;0;0;4;;1;0
13024077;01;665.88433311;1;1015.6666667;0;444444444444;2013;2015;46;2;0;12;;1;0
13024103;02;627.46803036;1;576.85714286;3.3101979229;444444411111;2013;2015;28;0;0;7;0;0;1
13024156;01;546.36707863;0;1395.3333333;5.4048366231;111411144444;2013;2015;37;1;0;6;;0;0
13024174;01;556.81717371;0;444.6;2;114444444444;2013;2015;56;3;0;10;;0;0
13024186;01;798.21890882;0;509.245;0;994444444444;2013;2015;48;14;1;10;1;0;0
13024194;01;598.42994266;0;880.72727273;0.5658026866;444444494444;2013;2015;36;2;0;11;;0;0
13024251;01;883.73026173;0;653.66666667;6;111111444444;2013;2015;25;2;0;6;;1;1
