"proba_ass";"ident";"noi";"wpela16"
0.087;"14024627";"1";523.90990884
0.186;"14024646";"1";251.60535042
0.583;"14024646";"2";251.60535042
0.226;"14024686";"1";444.19701668
0.933;"14024686";"2";444.19701668
0.977;"14024688";"1";855.57951816
0.392;"14024697";"2";582.45801391
0.11;"14024717";"1";819.17653376
0.144;"14024717";"2";819.17653376
0.704;"14024733";"1";299.618533
0.045;"14024733";"2";299.618533
0.183;"14024734";"2";380.2639401
0.381;"14024739";"2";498.81809049
0.013;"14024740";"1";397.75383931
0.011;"14024740";"2";397.75383931
0.007;"14024750";"1";454.90977943
0.123;"14024751";"3";371.35578697
0.253;"14024762";"1";648.42459502
0.158;"14024797";"1";610.79480406
0.163;"14024823";"4";433.86421804
0.015;"14024827";"1";549.88482466
0.134;"14024830";"2";531.52722554
0.138;"14024850";"1";524.65836628
0.045;"14024854";"1";630.36533992
0.068;"14024886";"1";507.62512712
0.025;"14024887";"1";712.51219413
0.21;"14024895";"1";851.48530675
0.279;"14024948";"1";514.05833871
0.024;"14024948";"2";514.05833871
0.054;"14024950";"1";739.92267269
0.772;"14024955";"1";296.69983626
0.483;"14024955";"2";296.69983626
0.212;"14024969";"1";558.30628607
0.015;"14024970";"1";325.52284804
0.163;"14024977";"2";920.54845617
0.019;"14024988";"1";871.06709083
0.222;"14025001";"2";700.62831488
0.035;"14025002";"2";363.47178762
0.182;"14025004";"2";1049.2652388
0.001;"14025006";"2";512.61264342
0.057;"14025008";"2";681.71687219
0.339;"14025038";"1";474.37611507
0.023;"14025056";"1";438.25693739
0.089;"14025062";"1";680.36028803
0.081;"14025064";"1";1195.983952
0.029;"14025073";"1";790.09144358
0.192;"14025075";"1";245.62110458
0.511;"14025098";"1";892.65903689
0.859;"14025131";"1";654.3756713
0.149;"14025141";"2";225.92566116
0.344;"14025166";"2";459.84124613
0.308;"14025172";"1";683.5082731
0.067;"14025173";"1";643.30774701
0.105;"14025188";"2";366.62578098
0.053;"14025194";"2";585.80431185
0.011;"14025209";"1";1001.3219128
0.099;"14025219";"1";852.00276989
0.03;"14025227";"1";587.75772831
0.023;"14025247";"2";833.8987626
0.306;"14025252";"1";304.42444579
0.079;"14025256";"1";434.91364475
0.08;"14025256";"2";434.91364475
0.229;"14025293";"1";589.03619755
0.248;"14025309";"1";4093.2203757
0.12;"14025322";"1";410.48607095
0.031;"14025377";"1";1033.8879904
0.169;"14025382";"1";571.92453388
0.103;"14025391";"1";542.03723012
0.829;"14025393";"1";513.19237107
0.141;"14025409";"1";475.85560206
0.087;"14025413";"1";742.49351911
0.186;"14025421";"1";693.29850549
0.065;"14025433";"2";541.79740647
0.756;"14025446";"1";584.64215608
0.098;"14025458";"2";641.99642293
0.278;"14025470";"1";391.88938203
0.024;"14025486";"1";686.76066432
0.025;"14025486";"2";686.76066432
0.582;"14025500";"2";359.99127213
0.129;"14025509";"2";606.67659235
0.227;"14025529";"2";378.90042705
0.092;"14025549";"1";873.23696469
0.74;"14025558";"1";686.13390922
0.017;"14025562";"1";484.25699069
0.082;"14025565";"1";746.25348903
0.167;"14025568";"1";530.36790981
0.146;"14025581";"1";815.46284155
0.743;"14025591";"1";620.57901501
0.008;"14025617";"1";473.5469315
0.254;"14025630";"1";430.50533611
0.017;"14025658";"1";1043.0092014
0.191;"14025663";"1";410.79743918
0.433;"14025663";"2";410.79743918
0.324;"14025665";"3";201.8954294
0.024;"14025679";"4";440.16063451
0.089;"14025696";"1";1051.7628722
0.336;"14025698";"2";591.3608992
0.066;"14025709";"1";581.25594058
0.046;"14025732";"2";1182.2456467
0.228;"14025750";"1";534.9050328
0.02;"14025763";"1";455.66416572
0.256;"14025766";"2";866.06225707
0.309;"14025775";"2";955.67864738
0.823;"14025776";"2";459.6925693
0.161;"14025782";"1";1036.030777
0.044;"14025786";"2";397.64463545
0.162;"14025803";"1";425.3402382
0.443;"14025832";"1";395.30780723
0.843;"14025836";"1";250.03379507
0.018;"14025844";"2";655.72419425
0.066;"14025845";"1";532.99027025
0.544;"14025854";"1";676.13106763
0.43;"14025857";"2";458.36857426
0.008;"14025863";"1";880.64557047
0.059;"14025875";"2";491.82720275
0.143;"14025890";"1";846.39872678
0.027;"14025890";"2";846.39872678
0.016;"14025899";"2";620.46131547
0.09;"14025905";"2";847.88189317
0.011;"14025915";"2";618.05086627
0.039;"14025929";"8";333.05061546
0.342;"14025929";"9";333.05061546
0.319;"14025934";"1";606.88280081
0.513;"14025945";"1";187.61910479
0.039;"14025949";"2";421.34974289
0.414;"14025967";"1";1077.0935574
0.214;"14025973";"2";620.72070875
0.495;"14025976";"1";408.93541683
0.12;"14025983";"3";504.42224374
0.093;"14025989";"1";489.50853468
0.177;"14025993";"2";348.29606586
0.003;"14026001";"1";611.35944227
0.013;"14026001";"2";611.35944227
0.104;"14026017";"2";950.4250711
0.099;"14026019";"1";626.31766861
0.253;"14026037";"2";594.55260319
0.016;"14026049";"3";3564.0736225
0.044;"14026056";"2";387.79090656
0.001;"14026103";"1";352.95088861
0.217;"14026106";"1";1138.9361004
0.037;"14026123";"1";888.77264546
0.022;"14026136";"1";599.01005165
0.03;"14026165";"2";438.86959401
0.096;"14026175";"1";366.32422548
0.49;"14026190";"2";696.44381052
0.007;"14026193";"2";434.05162965
0.046;"14026218";"2";462.05581591
0.002;"14026233";"1";829.75725846
0.619;"14026241";"1";589.25207771
0.14;"14026253";"1";524.4261492
0.182;"14026257";"3";427.97932361
0.434;"14026270";"2";866.07549258
0.102;"14026317";"1";663.94285764
0.454;"14026317";"2";663.94285764
0.799;"14026327";"2";551.70108176
0.377;"14026351";"2";515.73459704
0.011;"14026376";"2";633.19192373
0.024;"14026377";"1";461.03256548
0.074;"14026377";"2";461.03256548
0.058;"14026382";"2";257.8102541
0.088;"14026383";"2";592.87686024
0.04;"14026386";"2";442.30110477
0.478;"14026387";"1";436.27082751
0.662;"14026391";"1";722.05199635
0.219;"14026400";"2";243.12115097
0.773;"14026405";"1";587.48260915
0.297;"14026411";"1";894.65679875
0.27;"14026414";"1";487.65814878
0.881;"14026426";"1";322.11516202
0.096;"14026432";"3";804.42341701
0.035;"14026437";"1";573.98788746
0.619;"14026444";"3";533.70203636
0.02;"14026456";"1";621.68116968
0.038;"14026463";"2";2069.4158574
0.322;"14026479";"2";315.83057717
0.305;"14026506";"2";2100.7655677
0.267;"14026508";"1";666.2120006
0.049;"14026539";"2";520.29674244
0.474;"14026540";"1";262.35962756
0.04;"14026551";"1";446.26001103
0.038;"14026561";"2";938.71149443
0.438;"14026565";"2";758.51010625
0.497;"14026569";"1";597.89543857
0.007;"14026579";"3";319.32262778
0.095;"14026588";"1";1072.06373
0.123;"14026601";"1";407.83097362
0.06;"14026606";"1";623.1525106
0.176;"14026633";"1";503.10266612
0.019;"14026633";"2";503.10266612
0.431;"14026636";"1";1072.0093561
0.057;"14026636";"3";1072.0093561
0.045;"14026640";"2";562.162885
0.067;"14026642";"1";720.19838176
0.615;"14026671";"1";484.66502887
0.205;"14026674";"2";203.36614124
0.588;"14026675";"1";754.81455074
0.073;"14026712";"1";494.388576
0.169;"14026737";"1";852.76655087
0.005;"14026748";"2";490.84519608
0.136;"14026752";"1";699.28541486
0.022;"14026758";"1";5527.5681076
0.102;"14026782";"1";326.07710885
0.117;"14026793";"3";572.35923628
0.242;"14026825";"2";339.6368788
0.115;"14026827";"2";724.28644228
0.08;"14026830";"1";680.68391001
0.835;"14026841";"1";757.68594791
0.015;"14026853";"1";606.4011602
0.028;"14026854";"2";787.18065634
0.165;"14026878";"1";421.52619791
0.006;"14026878";"2";421.52619791
0.046;"14026887";"1";263.338832
0.109;"14026896";"1";565.69168535
0.07;"14026903";"1";565.48481771
0.036;"14026943";"5";791.10966163
0.228;"14026949";"3";480.94874794
0.002;"14026960";"1";394.9271374
0.033;"14026967";"1";567.36479355
0.084;"14027019";"2";1260.2284287
0.363;"14027022";"1";1716.4795329
0.01;"14027028";"2";980.11943023
0.212;"14027031";"1";751.82517566
0.38;"14027035";"2";401.81779821
0.033;"14027041";"1";177.48636601
0.329;"14027047";"1";275.56507534
0.145;"14027052";"1";511.55726405
0.026;"14027071";"1";482.73399273
0.16;"14027084";"3";627.22314433
0.107;"14027107";"1";817.10659383
0.094;"14027115";"2";395.04666059
0.171;"14027134";"1";703.08072598
0.211;"14027140";"1";476.1966292
0.019;"14027146";"2";412.14635606
0.04;"14027147";"2";686.98168011
0.29;"14027151";"2";611.1324067
0.006;"14027165";"1";969.14978612
0.483;"14027168";"2";648.32847243
0.206;"14027171";"1";592.7650661
0.104;"14027188";"2";409.64539823
0.447;"14027193";"1";521.98225625
0.017;"14027195";"1";915.6644343
0.127;"14027210";"2";454.86532494
0.24;"14027212";"1";747.76181315
0.051;"14027220";"1";891.65727017
0.015;"14027242";"1";1123.2267993
0.027;"14027264";"2";341.3978577
0.078;"14027281";"1";509.32286444
0.799;"14027286";"1";411.4684766
0.05;"14027312";"1";604.38364443
0.036;"14027331";"1";812.12485506
0.018;"14027333";"2";367.58684045
0.031;"14027342";"1";474.21624543
0.325;"14027370";"1";443.77445959
0.026;"14027375";"2";483.98652607
0.004;"14027387";"2";275.03090179
0.188;"14027400";"2";550.02756045
0.118;"14027416";"3";348.00932054
0.038;"14027436";"3";838.01868615
0.143;"14027437";"1";517.69502218
0.749;"14027437";"2";517.69502218
0.197;"14027442";"1";940.90895987
0.118;"14027446";"3";801.0748339
0.021;"14027455";"1";339.40802643
0.09;"14027464";"1";604.73345206
0.122;"14027478";"2";299.97832486
0.435;"14027479";"1";283.33510177
0.052;"14027493";"1";1100.9958105
0.011;"14027496";"2";1079.0544432
0.083;"14027500";"2";504.33332911
0.095;"14027509";"2";403.21971932
0.101;"14027517";"1";839.20586471
0.138;"14027537";"1";395.1576196
0.325;"14027548";"2";195.34366283
0.081;"14027551";"1";705.63643963
0.683;"14027565";"1";734.44724747
0.02;"14027565";"2";734.44724747
0.036;"14027573";"1";567.12028455
0.066;"14027581";"2";526.21029695
0.023;"14027584";"1";665.97121967
0.038;"14027604";"1";552.30634439
0.07;"14027608";"2";846.8805823
0.136;"14027614";"1";746.17117845
0.345;"14027621";"2";664.50773938
0.054;"14027629";"1";518.14902909
0.083;"14027645";"1";598.73101438
0.183;"14027652";"1";531.12314255
0.657;"14027653";"1";792.46928378
0.375;"14027676";"3";534.99955332
0.265;"14027687";"1";484.07536069
0.163;"14027692";"1";882.3674216
0.403;"14027708";"2";618.42807953
0.362;"14027718";"1";439.18449797
0.02;"14027732";"2";801.11245586
0.425;"14027774";"1";967.79330804
0.019;"14027774";"2";967.79330804
0.067;"14027790";"1";1012.9898833
0.167;"14027794";"2";279.70479946
0.334;"14027811";"1";412.452989
0.125;"14027812";"1";712.28112535
0.019;"14027832";"1";612.57615795
0.384;"14027844";"1";358.50509478
0.398;"14027848";"2";529.44305451
0.652;"14027853";"1";474.85696292
0.015;"14027878";"1";367.94312698
0.039;"14027878";"2";367.94312698
0.275;"14027892";"1";1439.3639856
0.057;"14027892";"2";1439.3639856
0.4;"14027901";"1";669.52112213
0.643;"14027925";"2";533.84122192
0.48;"14027952";"2";371.25306087
0.014;"14027955";"1";397.01870476
0.022;"14027955";"2";397.01870476
0.008;"14027965";"2";706.721452
0.088;"14027983";"1";758.14093473
0.04;"14027983";"2";758.14093473
0.157;"14027985";"1";572.62255547
0.372;"14028000";"1";538.46390825
0.038;"14028008";"2";275.26491055
0.055;"14028022";"1";650.744332
0.024;"14028023";"1";222.404191
0.009;"14028042";"2";451.6092139
0.679;"14028057";"2";267.61934158
0.015;"14028076";"2";658.05094641
0.022;"14028115";"1";570.11648235
0.183;"14028126";"1";345.56664743
0.209;"14028146";"1";587.21034357
0.488;"14028183";"2";352.69108038
0.029;"14028197";"1";1043.9822617
0.152;"14028209";"2";741.10395392
0.166;"14028220";"1";555.58999817
0.026;"14028233";"1";548.62038587
0.145;"14028249";"1";602.29407655
0.588;"14028272";"1";493.33698461
0.034;"14028285";"2";421.11121326
0.578;"14028297";"1";540.51027523
0.138;"14028300";"2";715.76232214
0.122;"14028305";"1";1115.4835331
0.116;"14028327";"1";335.78182985
0.037;"14028335";"1";531.50141153
0.435;"14028345";"1";451.67681275
0.044;"14028351";"2";452.56893278
0.224;"14028368";"1";688.55826751
0.903;"14028373";"1";590.56823622
0.321;"14028378";"1";143.32567285
0.159;"14028378";"2";143.32567285
0.024;"14028381";"1";639.23612448
0.03;"14028408";"2";1053.0278192
0.345;"14028416";"2";861.12489102
0.033;"14028479";"1";424.1791854
0.06;"14028490";"1";951.41813517
0.081;"14028490";"2";951.41813517
0.092;"14028516";"1";610.95212244
0.218;"14028518";"1";715.6137083
0.464;"14028521";"1";584.78946384
0.325;"14028545";"1";378.89104284
0.077;"14028546";"1";686.13982664
0.005;"14028564";"1";643.22067611
0.029;"14028597";"1";636.96076557
0.09;"14028598";"1";385.12518054
0.048;"14028606";"1";691.46106649
0.345;"14028609";"1";635.13509947
0.051;"14028647";"2";672.97613535
0.478;"14028650";"2";808.41798994
0.024;"14028673";"1";735.41485881
0.026;"14028687";"2";832.28324303
0.176;"14028708";"1";581.05246471
0.077;"14028718";"2";459.42813071
0.108;"14028720";"1";236.94594386
0.292;"14028724";"1";635.69659559
0.676;"14028766";"1";873.33989946
0.082;"14028784";"1";350.93650243
0.05;"14028790";"2";1059.3968738
0.056;"14028792";"2";386.28097649
0.087;"14028804";"1";278.21900515
0.028;"14028809";"2";628.82437373
0.023;"14028814";"1";465.43367248
0.068;"14028825";"1";281.29504318
0.008;"14028826";"1";410.39290945
0.015;"14028826";"2";410.39290945
0.072;"14028831";"2";685.25079512
0.707;"14028833";"1";536.00516886
0.041;"14028858";"1";582.44397405
0.036;"14028860";"1";570.25742862
0.05;"14028860";"2";570.25742862
0.727;"14028875";"1";808.69563297
0.069;"14028883";"1";1032.7994646
0.014;"14028883";"2";1032.7994646
0.333;"14028910";"3";529.62544232
0.116;"14028914";"1";558.43754082
0.026;"14028915";"2";810.96738588
0.218;"14028919";"2";521.90952195
0.162;"14028921";"1";336.4539165
0.097;"14028936";"1";532.07483775
0.379;"14028938";"1";333.14941309
0.238;"14028949";"1";866.32207458
0.12;"14028969";"1";706.66165468
0.953;"14028979";"3";721.65160588
0.258;"14028987";"1";656.58027244
0.052;"14028995";"1";1004.3213732
0.11;"14028995";"2";1004.3213732
0.026;"14029016";"2";813.465412
0.059;"14029019";"2";533.82059309
0.007;"14029021";"2";511.48350393
0.137;"14029040";"1";487.10504008
0.018;"14029044";"2";1211.1117262
0.03;"14029045";"3";295.88454777
0.075;"14029056";"1";535.72765295
0.074;"14029065";"1";425.27064842
0.101;"14029081";"1";735.91119021
0.338;"14029088";"2";794.33657977
0.081;"14029091";"1";152.14148933
0.107;"14029111";"1";641.50035142
0.02;"14029111";"2";641.50035142
0.09;"14029117";"2";386.41413143
0.488;"14029125";"1";458.15613681
0.881;"14029132";"2";572.40645388
0.05;"14029140";"1";370.37804763
0.336;"14029150";"1";491.92237196
0.047;"14029164";"1";308.64671677
0.014;"14029171";"2";589.79211892
0.116;"14029178";"1";888.60847032
0.056;"14029188";"2";910.346153
0.073;"14029206";"2";491.27414171
0.009;"14029212";"1";615.29592523
0.181;"14029213";"2";557.69568463
0.471;"14029216";"1";978.09825784
0.494;"14029231";"1";397.68564804
0.347;"14029274";"1";474.28607716
0.006;"14029278";"2";593.1754639
0.808;"14029287";"1";396.81265605
0.281;"14029291";"2";485.44054366
0.018;"14029312";"1";552.47503421
0.066;"14029312";"2";552.47503421
0.033;"14029336";"1";262.83767053
0.08;"14029340";"1";546.32498737
0.03;"14029344";"1";477.83047486
0.028;"14029349";"2";802.74432242
0.031;"14029356";"1";399.96232913
0.011;"14029363";"2";453.66894456
0.131;"14029368";"2";372.52908778
0.032;"14029408";"2";649.06619439
0.076;"14029423";"1";663.70194311
0.036;"14029426";"1";258.26593063
0.36;"14029428";"1";833.01474745
0.383;"14029435";"2";649.74489841
0.025;"14029452";"1";1005.3799727
0.15;"14029461";"4";571.3542042
0.555;"14029463";"2";751.7067567
0.655;"14029492";"4";283.52033561
0.174;"14029504";"1";402.26760312
0.014;"14029508";"2";482.8036084
0.052;"14029520";"1";319.60537021
0.086;"14029524";"1";705.30038627
0.255;"14029533";"1";748.19288073
0.08;"14029553";"2";627.72793775
0.034;"14029572";"1";483.42197536
0.002;"14029572";"2";483.42197536
0.165;"14029587";"1";704.9072175
0.166;"14029591";"1";634.81311454
0.039;"14029598";"3";374.55023381
0.068;"14029603";"2";488.21880935
0.133;"14029604";"2";390.71027319
0.028;"14029606";"2";697.50764059
0.022;"14029611";"1";637.81089506
0.039;"14029618";"2";1018.1728714
0.495;"14029636";"4";1164.1655763
0.039;"14029643";"1";643.19297834
0.06;"14029662";"1";974.1471627
0.431;"14029680";"2";270.93651883
0.369;"14029710";"1";626.95526671
0.098;"14029733";"1";301.79013792
0.26;"14029738";"2";730.87497302
0.146;"14029739";"2";561.99854399
0.323;"14029769";"1";624.99475952
0.202;"14029772";"1";628.83280364
0.094;"14029781";"1";451.02539567
0.33;"14029801";"1";952.84588873
0.128;"14029805";"1";467.13839052
0.05;"14029810";"2";295.63389942
0.055;"14029812";"3";386.61403146
0.001;"14029814";"2";530.85277118
0.277;"14029822";"2";636.79289436
0.083;"14029845";"1";425.53143987
0.048;"14029864";"1";467.91364737
0.038;"14029868";"1";327.64074637
0.035;"14029873";"1";545.57830781
0.025;"14029875";"2";380.86982138
0.076;"14029886";"1";719.55385303
0.027;"14029892";"1";560.39301953
0.022;"14029892";"2";560.39301953
0.091;"14029911";"1";823.4239216
0.131;"14029913";"2";434.47871912
0.188;"14029916";"1";593.59512374
0.185;"14029919";"2";595.27260053
0.049;"14029938";"2";474.39203036
0.686;"14029950";"2";463.97455171
0.425;"14029958";"1";785.37297557
0.038;"14029967";"2";334.40928418
0.009;"14029986";"2";838.14633506
0.009;"14030003";"1";581.74004541
0.424;"14030003";"2";581.74004541
0.278;"14030005";"1";184.63751473
0.649;"14030011";"1";631.04886749
0.015;"14030023";"1";593.17577904
0.016;"14030024";"1";543.6812611
0.123;"14030026";"1";266.2652985
0.393;"14030030";"1";703.51743251
0.079;"14030032";"4";483.09652937
0.07;"14030043";"1";202.28189951
0.214;"14030046";"1";369.07269181
0.013;"14030053";"1";593.08647842
0.082;"14030062";"3";220.10590659
0.188;"14030070";"2";577.34656112
0.024;"14030073";"3";304.09639517
0.052;"14030082";"1";1655.1199101
0.009;"14030119";"1";380.1640846
0.068;"14030120";"4";833.84397867
0.216;"14030124";"1";831.86643108
0.356;"14030126";"2";425.38584471
0.254;"14030151";"1";558.33345135
0.067;"14030161";"1";781.41284876
0.04;"14030164";"1";487.89444069
0.097;"14030170";"1";461.12442316
0.017;"14030175";"3";659.63971195
0.035;"14030200";"2";696.30021557
0.027;"14030210";"1";1506.4619055
0.004;"14030253";"1";731.37118287
0.068;"14030265";"2";869.37952195
0.335;"14030274";"1";567.51432956
0.21;"14030282";"1";273.5096924
0.017;"14030284";"1";1243.1173429
0.22;"14030303";"3";209.44199438
0.012;"14030307";"1";660.67272852
0.066;"14030315";"1";217.37276711
0.671;"14030318";"2";698.29450673
0.554;"14030325";"1";445.20863443
0.497;"14030339";"2";680.92467632
0.102;"14030341";"2";528.1539
0.189;"14030351";"1";268.03253362
0.334;"14030352";"2";874.01062533
0.009;"14030360";"2";469.53270452
0.03;"14030371";"1";430.16130918
0.228;"14030378";"5";577.66972782
0.039;"14030381";"1";367.03887515
0.172;"14030390";"1";677.31246284
0.285;"14030416";"1";471.76518013
0.043;"14030422";"1";1080.5217104
0.068;"14030424";"1";1041.0604879
0.034;"14030425";"1";863.85963093
0.424;"14030446";"3";724.92858462
0.12;"14030451";"1";154.59240236
0.162;"14030460";"1";833.24679577
0.211;"14030475";"2";321.27139576
0.021;"14030477";"1";954.90415917
0.034;"14030484";"2";814.89482239
0.146;"14030503";"1";310.33218547
0.102;"14030508";"2";874.84006758
0.107;"14030512";"1";625.31910407
0.172;"14030517";"1";742.88925594
